,DEPTH,VP,RHOB,AI
918,715.2132,2211.6787,2.188,4839.153019531251
919,715.3656,2278.332,2.184,4975.877156250001
920,715.518,2237.8247,2.191,4903.073933105468
921,715.6704,2269.3823,2.214,5024.412465820313
922,715.8228,2310.6711,2.244,5185.146043945313
923,715.9752,2312.8296,2.21366,5119.818349853515
924,716.1276,2302.9753,2.21318,5096.898966958008
925,716.28,2283.4304,2.21274,5052.63782737793
926,716.4324,2280.1013,2.2123000000000004,5044.268146606446
927,716.5848,2254.069,2.2118599999999997,4985.6852613818355
928,716.7372,2253.5962,2.21116,4983.061754589844
929,716.8896,2253.6025,2.2097599999999997,4979.92074671875
930,717.042,2252.6265,2.20816,4974.159654609375
931,717.1944,2248.0056,2.2056199999999997,4958.246145073242
932,717.3468,2243.814,2.20248,4941.955381289063
933,717.4992,2235.4912,2.19832,4914.325038828125
934,717.6516,2254.4788,2.19424,4946.867473828125
935,717.804,2258.9336,2.18994,4946.929034296875
936,717.9564,2268.623,2.217,5029.537294921875
937,718.1088,2275.578,2.198,5001.720182128906
938,718.2612,2190.272,2.166,4744.129092773437
939,718.4136,2183.9858,2.16,4717.4094140625
940,718.566,2245.5532,2.194,4926.743770507813
941,718.7184,2268.4358,2.209,5010.974662353516
942,718.8708,2212.9229,2.16568,4792.482761171875
943,719.0232,2207.7173,2.16106,4771.009516259765
944,719.1756,2202.4077,2.1562199999999994,4748.875562900389
945,719.328,2196.2803,2.15128,4724.813826640625
946,719.4804,2178.7598,2.14676,4677.274314453125
947,719.6328,2168.275,2.1428599999999998,4646.309557236327
948,719.7852,2181.4644,2.13964,4667.548393535156
949,719.9376,2180.1157,2.1379,4660.869403466797
950,720.09,2179.1184,2.1363600000000003,4655.381402548829
951,720.2424,2175.0576,2.13474,4643.1824977148435
952,720.3948,2166.6284,2.1324199999999998,4620.161771044922
953,720.5472,2163.0933,2.13018,4607.778004248047
954,720.6996,2162.0547,2.1280599999999996,4600.982098281249
955,720.852,2160.9028,2.1265599999999996,4595.289526484374
956,721.0044,2159.6865,2.12534,4590.068155722656
957,721.1568,2169.6533,2.132,4625.70087890625
958,721.3092,2164.6492,2.128,4606.373433593751
959,721.4616,2121.2104,2.084,4420.602576171875
960,721.614,2198.4624,2.12866,4679.7789773730465
961,721.7664,2209.7466,2.13102,4709.014161240234
962,721.9188,2210.8464,2.134,4717.946293457031
963,722.0712,2209.3118,2.13718,4721.696923432617
964,722.2236,2213.3618,2.1405999999999996,4737.922304199218
965,722.376,2217.437,2.1439,4753.963209423828
966,722.5284,2221.9966,2.14702,4770.671101552734
967,722.6808,2164.276,2.11,4566.622104492188
968,722.8332,2211.8745,2.146,4746.682702148437
969,722.9856,2192.1624,2.1538399999999998,4721.566963496093
970,723.138,,2.1541799999999993,
971,723.2904,,2.1540799999999996,
972,723.4428,,2.1537599999999997,
973,723.5952,,2.15348,
974,723.7476,,2.15306,
975,723.9,,2.1525,
976,724.0524,,2.15176,
977,724.2048,,2.1508999999999996,
978,724.3572,,2.1504000000000003,
979,724.5096,,2.187,
980,724.662,,2.142,
981,724.8144,,2.115,
982,724.9668,,2.15428,
983,725.1192,,2.15744,
984,725.2716,,2.16072,
985,725.424,,2.1646199999999998,
986,725.5764,,2.16878,
987,725.7288,,2.17298,
988,725.8812,,2.17728,
989,726.0336,,2.18178,
990,726.186,2306.4329,2.18644,5042.877065322266
991,726.3384,2316.3818,2.1911,5075.424240722657
992,726.4908,2332.0854,2.19576,5120.699945976562
993,726.6432,2311.734,2.20044,5086.831713691407
994,726.7956,2274.007,2.2051399999999997,5014.503972563476
995,726.948,2282.0032,2.2096,5042.314212890625
996,727.1004,2288.618,2.21366,5066.221944614258
997,727.2528,2293.6084,2.2171600000000002,5085.296796679688
998,727.4052,2295.574,2.18,5004.351264648438
999,727.5576,2317.0864,2.191,5076.736358886718
1000,727.71,2288.2458,2.195,5022.699639892578
1001,727.8624,2301.7744,2.169,4992.548704101562
1002,728.0148,2309.4749,2.173,5018.488856689453
1003,728.1672,2295.7534,2.178,5000.150944335937
1004,728.3196,2313.0234,2.198,5084.025515625
1005,728.472,2296.5317,2.193,5036.2941020507815
1006,728.6244,2286.443,2.19,5007.310422363281
1007,728.7768,2267.2852,2.183,4949.48349609375
1008,728.9292,2268.0847,2.185,4955.765106201172
1009,729.0816,2276.4385,2.189,4983.123825195313
1010,729.234,2282.5808,2.19,4998.851975097657
1011,729.3864,2297.2666,2.203,5060.878323242187
1012,729.5388,2310.4602,2.214,5115.358894042969
1013,729.6912,2326.8535,2.232,5193.537046875001
1014,729.8436,2320.5068,2.233,5181.691764648438
1015,729.996,2325.9265,2.235,5198.44575805664
1016,730.1484,2363.4785,2.235,5282.374482421875
1017,730.3008,2363.324,2.232,5274.939111328125
1018,730.4532,2329.936,2.222,5177.1178701171875
1019,730.6056,2333.44,2.222,5184.903549804688
1020,730.758,2330.9873,2.217,5167.798854492187
1021,730.9104,2331.4905,2.22,5175.908862304688
1022,731.0628,2340.1436,2.229,5216.179983398438
1023,731.2152,2343.7498,2.23,5226.561955566406
1024,731.3676,2375.8855,2.228,5293.472889648438
1025,731.52,2390.906,2.228,5326.938581054688
1026,731.6724,2340.1006,2.221,5197.363401367188
1027,731.8248,2373.5815,2.218,5264.603862304687
1028,731.9772,2335.9163,2.211,5164.710850341797
1029,732.1296,2328.8232,2.209,5144.370541992188
1030,732.282,2320.776,2.211,5131.235468261719
1031,732.4344,2310.3218,2.211,5108.1214497070305
1032,732.5868,2310.7651,2.218,5125.277073242188
1033,732.7392,2319.7974,2.219,5147.630349121094
1034,732.8916,2355.796,2.234,5262.848037109375
1035,733.044,2365.994,2.238,5295.094340332032
1036,733.1964,2384.614,2.243,5348.689232666015
1037,733.3488,2396.7197,2.245,5380.635786132812
1038,733.5012,2416.772,2.251,5440.153710449218
1039,733.6536,2420.7988,2.253,5454.059759765625
1040,733.806,2419.687,2.253,5451.554837402344
1041,733.9584,2391.9673,2.253,5389.102293457032
1042,734.1108,2392.6978,2.254,5393.140737304688
1043,734.2632,2405.3325,2.255,5424.024831542968
1044,734.4156,2400.093,2.255,5412.209754638671
1045,734.568,2390.899,2.253,5386.695279785156
1046,734.7204,2387.3013,2.252,5376.202458984374
1047,734.8728,2341.874,2.223,5205.985954101562
1048,735.0252,2333.5376,2.22,5180.453466796876
1049,735.1776,2248.9485,2.163,4864.475575927734
1050,735.33,2306.7993,2.2064600000000003,5089.860419677735
1051,735.4824,2299.6084,2.2058,5072.476205273438
1052,735.6348,2291.4854,2.20542,5053.687624042969
1053,735.7872,2281.052,2.20534,5030.495221987305
1054,735.9396,2278.705,2.20502,5024.590271367188
1055,736.092,2254.923,2.188,4933.771733398438
1056,736.2444,2273.643,2.197,4995.193816894532
1057,736.3968,2374.8843,2.226,5286.492401367187
1058,736.5492,2398.3032,2.237,5365.004309082032
1059,736.7016,2353.562,2.19952,5176.706716015626
1060,736.854,2351.2583,2.1975600000000006,5167.0311914648455
1061,737.0064,2348.6606,2.19578,5157.142070048828
1062,737.1588,2409.067,2.239,5393.900776855468
1063,737.3112,2402.327,2.233,5364.395977294922
1064,737.4636,2395.6348,2.227,5335.078623046875
1065,737.616,2394.2983,2.225,5327.313806152344
1066,737.7684,2395.8213,2.225,5330.702368164063
1067,737.9208,2401.4622,2.228,5350.457688476563
1068,738.0732,2422.2666,2.242,5430.721720703125
1069,738.2256,2358.9028,2.1951,5178.027606591797
1070,738.378,2318.0913,2.1953400000000003,5088.998573408204
1071,738.5304,2327.683,2.19538,5110.148936083985
1072,738.6828,2380.6914,2.19528,5226.2842303125
1073,738.8352,2354.3896,2.19502,5167.932366113281
1074,738.9876,2351.3906,2.19442,5159.9386153125
1075,739.14,2348.991,2.1938400000000002,5153.310342597657
1076,739.2924,2344.8381,2.1919,5139.650707592773
1077,739.4448,2339.9426,2.18942,5123.117186303712
1078,739.5972,2335.458,2.1869,5107.413117285157
1079,739.7496,2331.3928,2.1843,5092.461341674804
1080,739.902,2379.781,2.18142,5191.301881801758
1081,740.0544,2335.1958,2.178,5086.056454101562
1082,740.2068,2322.753,2.17364,5048.828678085937
1083,740.3592,2309.6604,2.1692400000000003,5010.20772694336
1084,740.5116,2296.5708,2.16478,4971.570538115234
1085,740.664,2281.9814,2.1602799999999998,4929.718876679687
1086,740.8164,2265.5747,2.1551,4882.540051123047
1087,740.9688,2248.6306,2.1498600000000003,4834.241014467774
1088,741.1212,2233.0215,2.1448400000000003,4789.473800546875
1089,741.2736,2260.1077,2.172,4908.953850585938
1090,741.426,2211.9082,2.155,4766.662177734374
1091,741.5784,2209.1306,2.137,4720.91212475586
1092,741.7308,2214.6343,2.133,4723.814913574219
1093,741.8832,2200.0483,2.126,4677.302770507812
1094,742.0356,2200.371,2.125,4675.78857421875
1095,742.188,2200.7634,2.124,4674.421520507813
1096,742.3404,2146.6,2.124,4559.378607421875
1097,742.4928,2135.8105,2.124,4536.461601562501
1098,742.6452,2129.0288,2.124,4522.057189453125
1099,742.7976,2168.586,2.12,4597.4021875
1100,742.95,2161.3218,2.117,4575.518202636718
1101,743.1024,2148.113,2.112,4536.814734375001
1102,743.2548,2152.6633,2.12,4563.6462597656255
1103,743.4072,2158.1157,2.123,4581.679679199219
1104,743.5596,2097.4043,2.133,4473.763365234375
1105,743.712,2097.5837,2.139,4486.731620361327
1106,743.8644,2096.6038,2.144,4495.1184609375005
1107,744.0168,2094.1782,2.148,4498.294822265625
1108,744.1692,2096.458,2.155,4517.867006835937
1109,744.3216,2136.1782,2.159,4612.008782714844
1110,744.474,2137.0037,2.163,4622.338921142577
1111,744.6264,2133.6716,2.164,4617.265409179688
1112,744.7788,2097.0596,2.1411599999999997,4490.140069570312
1113,744.9312,2090.8384,2.14074,4475.941351259766
1114,745.0836,2082.9536,2.1396,4456.687550976563
1115,745.236,2074.475,2.13716,4433.485199707032
1116,745.3884,2066.7705,2.1349000000000005,4412.348357128907
1117,745.5408,2059.58,2.1326400000000003,4392.3428578125
1118,745.6932,2052.5034,2.13074,4373.351132802734
1119,745.8456,2046.8827,2.1288,4357.4038713867185
1120,745.998,2035.5594,2.1268999999999996,4329.431390466308
1121,746.1504,2020.556,2.1250999999999998,4293.883619934081
1122,746.3028,2012.3849,2.12344,4273.178565927735
1123,746.4552,2041.0802,2.12202,4331.213006418457
1124,746.6076,2034.016,2.1213,4314.758122155762
1125,746.76,2063.481,2.152,4440.61101953125
1126,746.9124,2002.0106,2.125,4254.272567749023
1127,747.0648,1949.7229,2.123,4139.261717529297
1128,747.2172,1919.5656,2.118,4065.6398386230467
1129,747.3696,1899.7424,2.104,3997.058076171875
1130,747.522,1994.7361,2.1329,4254.5725935302735
1131,747.6744,2006.8048,2.13604,4286.61534543457
1132,747.8268,2018.0695,2.14006,4318.7897243042
1133,747.9792,2031.177,2.1440799999999998,4355.005986347655
1134,748.1316,2041.5468,2.14786,4384.956608747559
1135,748.284,2053.3174,2.15114,4416.973154863281
1136,748.4364,2064.5586,2.15488,4448.8760225
1137,748.5888,2077.1812,2.15842,4483.429342841797
1138,748.7412,,2.1621800000000007,
1139,748.8936,,2.1655,
1140,749.046,,2.16804,
1141,749.1984,,2.121,
1142,749.3508,,2.182,
1143,749.5032,,2.165,
1144,749.6556,,2.143,
1145,749.808,,2.122,
1146,749.9604,,2.17016,
1147,750.1128,,2.1714599999999997,
1148,750.2652,,2.17282,
1149,750.4176,,2.128,
1150,750.57,,2.169,
1151,750.7224,,2.18,
1152,750.8748,,2.158,
1153,751.0272,,2.151,
1154,751.1796,2186.9084,2.14,4679.984077148438
1155,751.332,2172.7305,2.136,4640.95228125
1156,751.4844,2176.2285,2.144,4665.8339375000005
1157,751.6368,2181.7183,2.147,4684.149107910156
1158,751.7892,2245.482,2.192,4922.0963984375
1159,751.9416,,2.199,
1160,752.094,,2.199,
1161,752.2464,,2.199,
1162,752.3988,,2.182,
1163,752.5512,,2.161,
1164,752.7036,,2.17886,
1165,752.856,,2.1800200000000003,
1166,753.0084,,2.133,
1167,753.1608,,2.162,
1168,753.3132,,2.163,
1169,753.4656,,2.166,
1170,753.618,,2.166,
1171,753.7704,,2.166,
1172,753.9228,,2.168,
1173,754.0752,,2.185,
1174,754.2276,,2.204,
1175,754.38,,2.1844400000000004,
1176,754.5324,,2.18376,
1177,754.6848,2235.8462,2.18298,4880.807518916016
1178,754.8372,2235.4412,2.18226,4878.313830424804
1179,754.9896,2236.1414,2.18168,4878.544876660157
1180,755.142,2236.8643,2.1812799999999997,4879.227268281249
1181,755.2944,2241.8018,2.18106,4889.504141894531
1182,755.4468,2221.2217,2.1807199999999995,4843.862541328124
1183,755.5992,2285.4727,2.222,5078.3202421875
1184,755.7516,2239.771,2.197,4920.776878417969
1185,755.904,2218.3516,2.184,4844.8798125
1186,756.0564,2195.5771,2.165,4753.424526367187
1187,756.2088,2193.377,2.156,4728.9207109375
1188,756.3612,2197.4438,2.144,4711.319609375
1189,756.5136,2195.224,2.14,4697.779619140625
1190,756.666,2222.9668,2.136,4748.257078125001
1191,756.8184,2293.9644,2.1864399999999997,5015.615425371093
1192,756.9708,2237.601,2.142,4792.941500976563
1193,757.1232,2246.5994,2.146,4821.202237792969
1194,757.2756,2253.0415,2.151,4846.292274902344
1195,757.428,2256.9214,2.154,4861.408666992187
1196,757.5804,2263.2778,2.158,4884.153561523437
1197,757.7328,2237.532,2.16,4833.06908203125
1198,757.8852,2225.3171,2.162,4811.135653808594
1199,758.0376,2213.4153,2.164,4789.830672851563
1200,758.19,2204.21,2.167,4776.522985351562
1201,758.3424,2222.835,2.169,4821.329030273438
1202,758.4948,2252.809,2.17,4888.595708007812
1203,758.6472,2264.9043,2.17,4914.84232421875
1204,758.7996,2246.9478,2.176,4889.3583125000005
1205,758.952,2238.0176,2.181,4881.116337890625
1206,759.1044,2244.4968,2.19,4915.4480493164065
1207,759.2568,2258.8347,2.201,4971.695211669922
1208,759.4092,2253.5,2.197,4950.9395
1209,759.5616,2243.0264,2.189,4909.984717773437
1210,759.714,2243.4182,2.189,4910.8424680175785
1211,759.8664,2237.9702,2.185,4889.964919433593
1212,760.0188,2235.2715,2.183,4879.597650390625
1213,760.1712,2232.066,2.179,4863.671635253906
1214,760.3236,2233.0374,2.178,4863.555355957031
1215,760.476,2229.526,2.177,4853.677838378906
1216,760.6284,2228.4634,2.177,4851.364775878907
1217,760.7808,2235.1157,2.176,4863.6118125
1218,760.9332,2239.598,2.175,4871.125433349609
1219,761.0856,2249.9912,2.175,4893.730883789062
1220,761.238,2252.3267,2.175,4898.810485839844
1221,761.3904,2283.8872,2.196,5015.416306640625
1222,761.5428,2287.6094,2.201,5035.0282343750005
1223,761.6952,2282.691,2.205,5033.333474121094
1224,761.8476,2276.7632,2.206,5022.539583007812
1225,762.0,2325.1128,2.207,5131.523934082031
1226,762.1524,2325.3406,2.208,5134.3519921875
1227,762.3048,2282.4788,2.211,5046.560537841797
1228,762.4572,2298.5393,2.217,5095.861642822266
1229,762.6096,2301.3284,2.217,5102.044994384766
1230,762.762,2313.7769,2.222,5141.212172851562
1231,762.9144,2309.6982,2.217,5120.601002929688
1232,763.0668,2304.3032,2.209,5090.205818847657
1233,763.2192,2298.8564,2.203,5064.380749023438
1234,763.3716,2290.7163,2.193,5023.540864746094
1235,763.524,2292.3208,2.19,5020.182553710937
1236,763.6764,2314.478,2.2,5091.851660156251
1237,763.8288,2335.7163,2.213,5168.940190917969
1238,763.9812,2352.9116,2.221,5225.816710449219
1239,764.1336,,2.219,
1240,764.286,,2.216,
1241,764.4384,,2.212,
1242,764.5908,,2.207,
1243,764.7432,,2.206,
1244,764.8956,,2.207,
1245,765.048,,2.208,
1246,765.2004,,2.21,
1247,765.3528,,2.16746,
1248,765.5052,,2.1660200000000005,
1249,765.6576,,2.1645200000000004,
1250,765.81,,2.1628,
1251,765.9624,,2.16094,
1252,766.1148,2258.1143,2.1594200000000003,4876.21709060547
1253,766.2672,2263.167,2.1580800000000004,4884.095422500001
1254,766.4196,2262.1416,2.1572200000000006,4879.937105722657
1255,766.572,2241.0044,2.15652,4832.7707968945315
1256,766.7244,2238.1,2.15626,4825.925716572266
1257,766.8768,2224.731,2.1562799999999998,4797.142868027343
1258,767.0292,2231.4841,2.15658,4812.37404692871
1259,767.1816,2236.492,2.15696,4824.023662148438
1260,767.334,2236.2349,2.1572200000000006,4824.05057176758
1261,767.4864,2227.0723,2.1573,4804.462998632813
1262,767.6388,2225.0327,2.1574,4800.285579003907
1263,767.7912,2247.026,2.15754,4848.048214775391
1264,767.9436,2270.1345,2.15768,4898.223854316407
1265,768.096,2287.399,2.198,5027.702838867187
1266,768.2484,2267.225,2.185,4953.886838378907
1267,768.4008,2235.645,2.158,4824.521952148437
1268,768.5532,2190.9907,2.141,4690.911137207031
1269,768.7056,2183.666,2.137,4666.494275390625
1270,768.858,2172.9998,2.13,4628.489479980469
1271,769.0104,2237.034,2.126,4755.934146972656
1272,769.1628,2212.395,2.119,4688.06504638672
1273,769.3152,2198.5376,2.116,4652.105556640625
1274,769.4676,2179.9521,2.116,4612.778746093751
1275,769.62,2162.9111,2.117,4578.8828681640625
1276,769.7724,2200.7998,2.16866,4772.786504433594
1277,769.9248,2196.0732,2.17108,4767.850694648438
1278,770.0772,2212.4062,2.17354,4808.753480625
1279,770.2296,2222.378,2.1761,4836.116612792968
1280,770.382,2233.148,2.1787199999999998,4865.404099921874
1281,770.5344,2234.017,2.1813,4873.061478076172
1282,770.6868,2229.9583,2.18378,4869.738231450196
1283,770.8392,2230.0234,2.1861599999999997,4875.188038124999
1284,770.9916,2249.3828,2.18842,4922.59433453125
1285,771.144,2251.0833,2.19014,4930.1874734326175
1286,771.2964,2249.5107,2.19098,4928.633045917969
1287,771.4488,2250.3145,2.1913,4931.114061132813
1288,771.6012,2251.7031,2.19116,4933.841819375
1289,771.7536,2229.172,2.1909599999999996,4884.026946152343
1290,771.906,2235.3118,2.19094,4897.433964057617
1291,772.0584,2243.2747,2.19086,4914.700717670898
1292,772.2108,2243.414,2.1908000000000003,4914.871528125001
1293,772.3632,2250.7427,2.19078,4930.8820392480475
1294,772.5156,2253.5796,2.1902,4935.790017675781
1295,772.668,2206.6533,2.15,4744.304638671875
1296,772.8204,2209.9875,2.15,4751.473229980468
1297,772.9728,2223.3728,2.15,4780.251525878906
1298,773.1252,2238.3628,2.151,4814.71836767578
1299,773.2776,2192.1807,2.151,4715.380608398437
1300,773.43,2192.6455,2.151,4716.380487304687
1301,773.5824,2226.929,2.174,4841.343548339843
1302,773.7348,2241.728,2.186,4900.417467773437
1303,773.8872,2314.3774,2.209,5112.4597680664065
1304,774.0396,2295.474,2.214,5082.1797041015625
1305,774.192,2232.045,2.17276,4849.697924453125
1306,774.3444,2224.995,2.16874,4825.435910449219
1307,774.4968,2207.6284,2.16404,4777.3962016210935
1308,774.6492,2193.776,2.15928,4736.976379804687
1309,774.8016,2187.9077,2.1551400000000003,4715.24743256836
1310,774.954,2184.5552,2.1513000000000004,4699.633549658204
1311,775.1064,2171.7512,2.14784,4664.574141875
1312,775.2588,2156.1367,2.1443399999999997,4623.490211484374
1313,775.4112,2150.3633,2.14076,4603.411697968751
1314,775.5636,2143.6885,2.1371800000000003,4581.448138339844
1315,775.716,2139.5435,2.13366,4565.0582925292965
1316,775.8684,2161.9307,2.13016,4605.258223359375
1317,776.0208,2157.8777,2.1274599999999997,4590.798460893554
1318,776.1732,2187.277,2.165,4735.454920654297
1319,776.3256,2212.496,2.163,4785.629050781249
1320,776.478,2220.381,2.157,4789.362040283203
1321,776.6304,2226.4297,2.166,4822.446703125
1322,776.7828,2150.6729,2.11646,4551.813063417969
1323,776.9352,2150.2244,2.1135200000000003,4544.5422004101565
1324,777.0876,2192.1362,2.1103400000000003,4626.152772607423
1325,777.24,2191.2454,2.10664,4616.165127988282
1326,777.3924,2188.3997,2.10254,4601.197817358398
1327,777.5448,2181.4385,2.09806,4576.788810136718
1328,777.6972,2147.5063,2.09344,4495.6756884375
1329,777.8496,2139.3633,2.08868,4468.44529828125
1330,778.002,2128.121,2.08366,4434.280798203125
1331,778.1544,2125.6428,2.0785799999999997,4418.318657504882
1332,778.3068,2120.2249,2.07356,4396.41344725586
1333,778.4592,2108.683,2.06866,4362.148392958984
1334,778.6116,2101.9495,2.0639400000000006,4338.297574438478
1335,778.764,2112.4336,2.0598799999999997,4351.359711093749
1336,778.9164,2124.5435,2.0569599999999997,4370.100909374999
1337,779.0688,2108.7068,2.0546999999999995,4332.759835473632
1338,779.2212,2100.6719,2.0530999999999997,4312.8894265624995
1339,779.3736,2078.7588,2.0516999999999994,4264.98940751953
1340,779.526,2065.7944,2.0506599999999997,4236.242013193359
1341,779.6784,2077.165,2.04988,4257.939070273437
1342,779.8308,2070.7837,2.0494199999999996,4243.905512841796
1343,779.9832,2088.773,2.0493599999999996,4280.647731210936
1344,780.1356,2069.8132,2.0492399999999997,4241.544068408202
1345,780.288,2042.3401,2.04982,4186.429558959961
1346,780.4404,2046.5844,2.05044,4196.39841581543
1347,780.5928,2122.732,2.1,4457.737060546875
1348,780.7452,2118.4175,2.094,4435.966204101563
1349,780.8976,2142.2288,2.087,4470.83142163086
1350,781.05,2119.4685,2.086,4421.211303222656
1351,781.2024,2105.9539,2.078,4376.172115722656
1352,781.3548,2087.4517,2.071,4323.112388183594
1353,781.5072,2070.0374,2.07,4284.977321777344
1354,781.6596,2028.9388,2.044,4147.150994628906
1355,781.812,2011.0055,2.028,4078.319140136719
1356,781.9644,2076.12,2.0754,4308.779691210938
1357,782.1168,2080.6494,2.0796200000000002,4326.960134472657
1358,782.2692,2000.5619,2.041,4083.1468167724606
1359,782.4216,2020.3153,2.056,4153.768272460938
1360,782.574,2035.9208,2.068,4210.284165527344
1361,782.7264,2033.5077,2.067,4203.260396118165
1362,782.8788,2028.8932,2.065,4189.664434204102
1363,783.0312,2026.6053,2.065,4184.940040893554
1364,783.1836,2026.1271,2.065,4183.95241027832
1365,783.336,2024.5643,2.064,4178.700779296875
1366,783.4884,2048.557,2.064,4228.22141015625
1367,783.6408,2036.8978,2.063,4202.120217407227
