,DEPTH,VP,RHOB,PHI,AI,CHECKSHOT
7319,1115.4156,2309.090909090909,1.9404,,4480.5599999999995,428.00328083989496
7320,1115.568,2251.6067075422916,1.9121,,4305.297185491616,436.13615485564304
7321,1115.7205,2241.176470588235,1.9287,,4322.55705882353,437.49737532808393
7322,1115.8728,2285.3715228312212,1.9385,,4430.192697008322,430.5770997375328
7323,1116.0251,2326.7175572519086,1.9424,,4519.416183206107,422.4832677165354
7324,1116.1776,2381.25,1.9609,,4669.3931250000005,417.0249343832021
7325,1116.33,2313.472485768501,1.9063,,4410.172599620493,426.6601049868766
7326,1116.4824,2224.817518248175,1.8604,,4139.050510948905,440.4255249343832
7327,1116.6348,2216.7272727272725,1.8037,,3998.3109818181815,444.8015091863517
7328,1116.7872,2196.7567567567567,1.8652,,4097.390702702703,446.4183070866141
7329,1116.9396,2235.0956955342085,1.9141,,4278.196670822028,442.7132545931758
7330,1117.092,2212.704174228675,1.9375,,4287.114337568058,446.0744750656168
7331,1117.2444,2171.404146185082,1.9404,,4213.3926052575325,452.41437007874015
7332,1117.3969,2175.2783328575506,1.9287,,4195.459320582358,453.68864829396324
7333,1117.5492,2159.8639455782313,1.9277,,4163.569727891157,456.63156167978997
7334,1117.7017,2135.2014010507883,1.9092,,4076.526514886165,461.377624671916
7335,1117.854,2120.3478260869565,1.8975,,4023.3599999999997,464.2355643044619
7336,1118.0063,2124.04181184669,1.917,,4071.788153310105,463.5396981627296
7337,1118.1588,2138.9473684210525,1.9395,,4148.488421052632,461.2185039370078
7338,1118.3112,2140.900470604762,1.8430680000000002,,3945.825148556578,460.15059055118104
7339,1118.4636,2146.478873239437,1.8409400000000002,,3951.538816901409,459.5915354330708
7340,1118.616,2138.9473684210525,1.83803,,3931.449431578947,460.06167979002623
7341,1118.7684,2150.26455026455,1.835822,,3947.502967195767,457.7155511811023
7342,1118.9208,2171.404146185082,1.8343960000000001,,3983.21508014533,454.2946194225721
7343,1119.0732,2175.2783328575506,1.9336,,4206.11818441336,452.79954068241466
7344,1119.2256,2181.0375670840785,1.9209,,4189.5550626118065,454.00656167979
7345,1119.3781,2124.04181184669,1.8906,,4015.7134494773522,463.389435695538
7346,1119.5304,2096.718717754695,1.8887,,3960.0726422232924,468.7608267716535
7347,1119.6827,2105.699481865285,1.8662,,3929.6563730569956,468.13156167978997
7348,1119.8352,2111.241947773083,1.8486,,3902.841864653322,466.59251968503935
7349,1119.9875,2120.3478260869565,1.8213,,3861.7894956521736,465.60269028871386
7350,1120.14,2109.342560553633,1.834,,3868.534256055363,468.4507874015748
7351,1120.2924,2071.778140293638,1.8711,,3876.504078303426,475.15583989501306
7352,1120.4448,2059.4594594594596,1.9033,,3919.7691891891895,479.0278871391076
7353,1120.5972,2045.6375838926174,1.9092,,3905.531275167785,483.14796587926503
7354,1120.7496,2011.881188118812,1.8848,,3791.993663366337,489.59580052493436
7355,1120.902,1995.417348608838,1.8418,,3675.159672667758,494.8159448818897
7356,1121.0544,1972.8155339805826,1.8174,,3585.3949514563105,499.82513123359576
7357,1121.2068,1961.7686812125892,1.8203,,3571.007530411276,500.3261154855643
7358,1121.3593,2008.5667215815486,1.8477,,3711.228731466227,492.1338582677165
7359,1121.5116,2027.0000665026269,1.8643,,3778.9362239808474,487.9229002624671
7360,1121.6639,2011.881188118812,1.8408,,3703.470891089109,490.3520341207349
7361,1121.8164,1998.688524590164,1.8115,,3620.624262295082,494.8090551181102
7362,1121.9688,1960.1286173633441,1.7754,,3480.0123472668815,501.79921259842513
7363,1122.1212,1956.9823434991974,1.7588,,3441.940545746388,502.5830052493438
7364,1122.2736,1985.6677524429967,1.7813,,3537.0699674267103,496.85203412073486
7365,1122.426,2003.6813042334998,1.7822,,3570.960820404943,493.0298556430446
7366,1122.5784,2000.3937783028155,1.8145,,3629.7145107304586,494.35597112860887
7367,1122.7308,1972.8155339805826,1.8076,,3566.061359223301,499.70898950131226
7368,1122.8832,1956.9823434991974,1.8223,,3566.2089245585876,503.2880577427821
7369,1123.0356,1961.7686812125892,1.8379,,3605.5346592006176,502.4409448818898
7370,1123.188,1972.8155339805826,1.8457,,3641.225631067961,500.34022309711287
7371,1123.3405,1974.4769061346117,1.8232,,3599.8662952646237,500.2831364829396
7372,1123.4928,1961.7686812125892,1.7803,,3492.5367831627723,502.1410761154856
7373,1123.6451,1966.4516129032259,1.7295,,3400.978064516129,501.6541994750656
7374,1123.7976,1969.6284329563812,1.7529,,3452.5616801292404,500.7240813648294
7375,1123.95,1974.4769061346117,1.79,,3534.313661980955,499.99901574803147
7376,1124.1024,1969.6284329563812,1.8447,,3633.373570274636,501.3090551181102
7377,1124.2548,1956.9823434991974,1.8438,,3608.2840449438204,502.04199475065616
7378,1124.4072,1987.3508508834843,1.832,,3640.8267588185436,495.87007874015745
7379,1124.5596,2018.5430463576158,1.8457,,3725.624900662251,489.19389763779526
7380,1124.712,2032.0,1.8584,,3776.2688000000003,484.67388451443566
7381,1124.8644,2054.323650333625,1.8447,,3789.6108377704386,480.01673228346453
7382,1125.0168,2066.4406779661017,1.8086,,3737.3646101694917,477.757874015748
7383,1125.1692,2059.4594594594596,1.751,,3606.1135135135137,478.12565616797895
7384,1125.3217,2066.4406779661017,1.7607,,3638.382101694915,476.005905511811
7385,1125.474,2094.8453608247423,1.7646,,3696.56412371134,471.08759842519686
7386,1125.6263,2100.3307607497245,1.8301,,3843.815325248071,468.383530183727
7387,1125.7788,2120.3478260869565,1.8379,,3896.9872695652175,465.6266404199475
7388,1125.9312,2114.904246461282,1.8545,,3922.089925062448,466.53280839895007
7389,1126.0836,2096.718717754695,1.8242,,3824.8342849281144,471.0557742782152
7390,1126.236,2062.944162436548,1.8613,,3839.757969543147,477.4616141732284
7391,1126.3884,2049.075630252101,1.8926,,3878.0805378151263,481.1279527559054
7392,1126.5408,2038.7959866220735,1.9209,,3916.3232107023414,482.3188976377952
7393,1126.6932,2057.790980286254,1.9004,,3910.6259789359974,478.74868766404194
7394,1126.8456,2077.0017035775127,1.8691,,3882.1238841567288,474.64763779527556
7395,1126.998,2085.956747878456,1.8691,,3898.8617574596224,470.90977690288713
7396,1127.1504,2120.3478260869565,1.8691,,3963.1421217391303,466.04954068241466
7397,1127.3029,2114.904246461282,1.8789,,3973.693588676103,466.1397637795275
7398,1127.4552,2105.699481865285,1.8818,,3962.5052849740937,467.96456692913387
7399,1127.6075,2100.3307607497245,1.877,,3942.320837927233,470.51377952755905
7400,1127.76,2071.778140293638,1.8584,,3850.192495921697,474.65288713910763
7401,1127.9124,2073.469387755102,1.8418,,3818.9159183673473,476.03182414698165
7402,1128.0648,2059.4594594594596,1.8477,,3805.2632432432433,477.5229658792651
7403,1128.2172,2071.778140293638,1.8418,,3815.8009787928227,475.64074803149606
7404,1128.3696,2080.5460750853244,1.8613,,3872.5204095563145,473.9898293963255
7405,1128.522,2080.5460750853244,1.8623,,3874.6009556313998,473.21686351706035
7406,1128.6744,2091.252144082333,1.8545,,3878.227101200687,471.55183727034125
7407,1128.8268,2091.252144082333,1.8555,,3880.3183533447686,471.3746719160105
7408,1128.9792,2087.671232876712,1.8457,,3853.2147945205475,471.3238188976378
7409,1129.1316,2102.0689655172414,1.8428,,3873.692689655172,469.5557742782152
7410,1129.2841,2094.8453608247423,1.8193,,3811.1521649484534,471.9616141732284
7411,1129.4364,2057.790980286254,1.8047,,3713.695382122603,479.5738188976378
7412,1129.5887,2027.0000665026269,1.8027,,3654.0730198842853,486.8438320209973
7413,1129.7412,1995.417348608838,1.8076,,3606.916399345336,493.6118766404199
7414,1129.8936,1982.439024390244,1.8027,,3573.7428292682926,493.83694225721786
7415,1130.046,2043.9914163090127,1.8145,,3708.8224248927036,482.76181102362204
7416,1130.1984,2071.778140293638,1.8027,,3734.794453507341,477.0479002624672
7417,1130.3508,2062.944162436548,1.7891,,3690.813401015228,478.46292650918633
7418,1130.5032,2040.5703956617795,1.7471,,3565.080538260695,483.0410104986876
7419,1130.6556,2025.249169435216,1.7109,,3464.998803986711,487.00196850393695
7420,1130.808,2011.881188118812,1.7275,,3475.5247524752476,489.47703412073486
7421,1130.9604,2013.6090374578846,1.75,,3523.815815551298,488.6709317585302
7422,1131.1128,2035.3923205342237,1.7744,,3611.6001335559263,484.2309711286089
7423,1131.2653,2052.5252525252527,1.7842,,3662.1155555555556,480.1719160104987
7424,1131.4176,2062.944162436548,1.8135,,3741.1492385786796,476.46883202099735
7425,1131.5699,2091.252144082333,1.769576,,3700.6296041166383,473.3057742782152
7426,1131.7224,2068.263554319061,1.7688519999999999,,3658.4521245843794,477.44586614173227
7427,1131.8748,2032.0,1.7668000000000001,,3590.1376000000005,484.42388451443566
7428,1132.0272,2021.8905472636816,1.8496,,3739.6887562189054,485.8818897637795
7429,1132.1796,2043.9914163090127,1.8232,,3726.605150214592,480.73687664041995
7430,1132.332,2087.671232876712,1.8115,,3781.8164383561643,471.9297900262467
7431,1132.4844,2120.3478260869565,1.8242,,3867.938504347826,466.3097112860892
7432,1132.6368,2105.699481865285,1.8379,,3870.0650777202077,470.0987532808399
7433,1132.7892,2057.790980286254,1.8145,,3733.861733729408,480.01771653543307
7434,1132.9417,2003.6813042334998,1.8008,,3608.2292926636865,491.5410104986876
7435,1133.094,1974.4769061346117,1.7832,,3520.887219019239,497.7680446194225
7436,1133.2465,1985.6677524429967,1.7969,,3568.046384364821,494.9658792650918
7437,1133.3988,2018.5430463576158,1.7754,,3583.7213245033113,486.770997375328
7438,1133.5511,2073.469387755102,1.7695,,3669.0040816326537,475.9166666666667
7439,1133.7036,2100.3307607497245,1.7744,,3726.8269018743113,469.8346456692913
7440,1133.856,2102.0689655172414,1.7822,,3746.307310344828,469.007874015748
7441,1134.0084,2096.718717754695,1.7871,,3747.0460204994147,471.70866141732284
7442,1134.1608,2062.944162436548,1.7881,,3688.7504568527916,477.8346456692913
7443,1134.3132,2038.7959866220735,1.7617,,3591.746889632107,483.62992125984255
7444,1134.4656,2018.5430463576158,1.7432,,3518.724238410596,489.8871391076115
7445,1134.618,1979.2207792207791,1.7354,,3434.7397402597403,497.50721784776897
7446,1134.7704,1969.6284329563812,1.7461,,3439.168206785137,501.99311023622045
7447,1134.9229,1939.918533604888,1.7324,,3360.7148676171078,507.897309711286
7448,1135.0752,1929.113924050633,1.7041,,3287.4030379746837,507.5600393700787
7449,1135.2275,1985.6677524429967,1.6982,,3372.060977198697,496.17388451443566
7450,1135.38,2021.8905472636816,1.71,,3457.4328358208954,488.2910104986876
7451,1135.5323,2032.0,1.7178,,3490.5696,484.1437007874016
7452,1135.6848,2057.790980286254,1.7188,,3536.9311369160137,479.6968503937008
7453,1135.8372,2057.790980286254,1.7188,,3536.9311369160137,480.42388451443566
7454,1135.9896,2030.3756994404475,1.749,,3551.127098321343,483.7027559055118
7455,1136.142,2043.9914163090127,1.7686,,3615.0032188841196,481.9229002624671
7456,1136.2944,2057.790980286254,1.8086,,3721.7207669457193,479.28772965879267
7457,1136.4468,2057.790980286254,1.8262,,3757.9378881987573,477.88484251968504
7458,1136.5992,2073.469387755102,1.8428,,3820.989387755102,471.99179790026244
7459,1136.7516,2144.666479031804,1.8398,,3945.7573881227136,460.8435039370079
7460,1136.9041,2154.0636042402825,1.8438,,3971.6624734982333,457.2883858267716
7461,1137.0564,2156.044422437575,1.8438,,3975.314706090401,459.97965879265087
7462,1137.2087,2094.8453608247423,1.7871,,3743.698144329897,473.3038057742782
7463,1137.3612,1998.688524590164,1.6836,,3364.992,493.23293963254594
7464,1137.5135,1939.918533604888,1.7737500000000004,,3440.9304989816706,511.6122047244094
7465,1137.666,1847.2727272727273,1.7818360000000002,,3291.5370472727277,529.8185695538057
7466,1137.8184,1858.5365853658536,1.790976,,3328.5944195121947,529.4675196850393
7467,1137.9708,1884.3894899536322,1.7989840000000001,,3389.986542194745,524.7693569553805
7468,1138.1232,1881.4814814814815,1.7695,,3329.2814814814815,523.5433070866142
7469,1138.2756,1893.167701863354,1.7744,,3359.2367701863354,519.7874015748031
7470,1138.428,1920.0,1.7607,0.6138,3380.544,511.44717847769033
7471,1138.5804,1966.4516129032259,1.7598,0.6016,3460.561548387097,498.9809711286089
7472,1138.7328,2035.3923205342237,1.79,0.6567,3643.3522537562603,481.7798556430446
7473,1138.8853,2116.6666666666665,1.8125,0.6111966666666667,3836.458333333333,464.7076771653543
7474,1139.0376,2177.1428571428573,1.8232,0.6018233333333334,3969.3668571428575,455.86056430446195
7475,1139.1899,2140.900470604762,1.8359,0.5886400000000002,3930.479173983283,463.51181102362204
7476,1139.3424,2052.5252525252527,1.79,0.5781566666666667,3674.0202020202023,481.7309711286089
7477,1139.4948,1974.4769061346117,1.7314,0.6392,3418.609315281467,501.4750656167979
7478,1139.6472,1893.167701863354,1.797152,0.5981,3402.310121739131,522.8152887139107
7479,1139.7996,1823.8391574916227,1.8008620000000002,0.544,3284.482632838679,537.6955380577427
7480,1139.952,1827.8860569715143,1.806038,0.5771,3301.23167856072,534.1404199475065
7481,1140.1044,1915.5354449472095,1.8106479999999998,0.6118,3468.3604223227744,514.8743438320209
7482,1140.2568,1969.6284329563812,1.7393,0.6055,3425.7747334410337,503.16502624671915
7483,1140.4092,1956.9823434991974,1.7666,0.55405,3457.205008025682,503.6259842519685
7484,1140.5616,1952.3443504996155,1.7383,0.5517566666666666,3393.760184473482,505.76213910761146
7485,1140.714,1936.8367541462794,1.7559,0.54759,3400.891656605452,508.2801837270341
7486,1140.8665,1941.4012738853503,1.7832,0.5894,3461.9067515923566,504.25
7487,1141.0188,2003.6813042334998,1.8027,0.4658,3612.03628714173,492.0121391076116
7488,1141.1711,2043.9914163090127,1.8037,0.5151,3686.7473175965665,486.0249343832021
7489,1141.3236,2000.3937783028155,1.7939,0.5649,3588.5063988974207,495.371062992126
7490,1141.476,1935.2380952380952,1.7861,0.5918,3456.5287619047617,510.5282152230971
7491,1141.6284,1884.3894899536322,1.7578,0.543,3312.3798454404946,522.5344488188975
7492,1141.7808,1869.9386503067485,1.75,0.5483,3272.39263803681,523.8431758530184
7493,1141.9332,1915.5354449472095,1.7529,0.5967,3357.7420814479633,514.2322834645669
7494,1142.0856,1949.2229967385047,1.7705,0.6123,3451.0993157255225,503.71620734908134
7495,1142.238,2003.6813042334998,1.7813,0.6001,3569.1575072311334,491.65091863517057
7496,1142.3904,2035.3923205342237,1.8027,0.6138,3669.201736227045,484.2089895013124
7497,1142.5428,2052.5252525252527,1.8184,0.6099,3732.3119191919195,478.9248687664042
7498,1142.6952,2080.5460750853244,1.8174,0.6396,3781.1844368600687,474.8687664041995
7499,1142.8477,2068.263554319061,1.8018,0.5615,3726.597272172084,478.06266404199476
7500,1143.0,2030.3756994404475,1.7852,0.499,3624.626698641087,484.09087926509187
7501,1143.1523,2027.0000665026269,1.7832,0.4741,3614.546518587484,486.0728346456693
7502,1143.3048,2025.249169435216,1.7881,0.4795,3621.3480398671095,486.65485564304464
7503,1143.4572,2021.8905472636816,1.7969,0.4795,3633.135124378109,489.0390419947506
7504,1143.6096,1992.1568627450981,1.7842,0.5545933333333334,3554.406274509804,496.248031496063
7505,1143.762,1947.6038338658147,1.7256,0.56115,3360.78517571885,504.56200787401576
7506,1143.9144,1947.6038338658147,1.7529,0.4898,3413.9547603833867,508.0141076115486
7507,1144.0668,1920.0,1.8164,0.519,3487.488,511.0652887139107
7508,1144.2192,1944.4976076555024,1.790356,0.4824,3481.3429588516747,508.4140419947506
7509,1144.3716,1936.8367541462794,1.787446,0.4971,3461.9911088517506,510.0580708661417
7510,1144.524,1916.9811320754718,1.784828,0.5882133333333334,3421.4816000000005,514.7732939632546
7511,1144.6764,1900.6048512814116,1.78178,0.5205,3386.4597119161936,517.9993438320209
7512,1144.8289,1905.0,1.7783419999999999,0.5757,3387.74151,517.4114173228346
7513,1144.9812,1910.9717868338557,1.7746300000000002,0.6211,3391.2678620689658,515.8001968503937
7514,1145.1335,1923.0283911671925,1.771172,0.627,3406.0140416403788,514.5482283464567
7515,1145.286,1907.981220657277,1.767812,0.5781,3372.952097652582,514.3421916010499
7516,1145.4384,1893.167701863354,1.764082,0.5723,3339.7030658385092,514.3211942257217
7517,1145.5908,1852.887537993921,1.7602339999999999,0.5381,3261.515642553191,514.3270997375328
7518,1145.7432,1834.8182037081626,1.7566199999999998,0.5664,3223.0783529978326,514.3290682414698
7519,1145.8956,1819.7014925373135,1.7535919999999998,0.5146,3191.013979701492,514.3182414698163
7520,1146.048,1787.683284457478,1.8125,0.5488,3240.175953079179,514.3061023622047
7521,1146.2004,1756.7723342939482,1.6904,0.5317,2969.64795389049,514.3143044619422
7522,1146.3528,1736.7521367521367,1.755274,0.5498,3048.47587008547,514.3061023622047
7523,1146.5052,1726.912181303116,1.76006,0.5557,3039.4690538243626,514.3031496062993
7524,1146.6576,1724.4695898161244,1.7645719999999998,0.5791,3042.950753041018,514.3133202099738
7525,1146.8101,1712.3595505617977,1.7188,0.6304,2943.203595505618,514.2952755905512
7526,1146.9624,1695.6884561891516,1.7549,0.6187,2975.7636717663418,514.2801837270341
7527,1147.1147,1656.5217391304348,1.8086,0.6255,2995.985217391304,514.2883858267717
7528,1147.2672,1665.5737704918033,1.8369,0.6387,3059.4924590163937,514.2801837270341
7529,1147.4196,1695.6884561891516,1.7738900000000004,0.627,3007.9647955493747,514.2992125984251
7530,1147.572,1688.6426592797784,1.8496,0.5669,3123.313462603878,514.2723097112861
7531,1147.7244,1674.7252747252746,1.7666,0.5469,2958.56967032967,514.265091863517
7532,1147.8768,1665.5737704918033,1.7698859999999998,0.541,2947.8756983606554,514.2851049868766
7533,1148.0292,1649.7970230040596,1.7697699999999998,0.5942,2919.7612774018944,514.2601706036745
7534,1148.1816,1707.563025210084,1.7711379999999999,0.6313,3024.329761344538,514.2621391076115
7535,1148.334,1799.61032059987,1.772956,0.6582,3190.629915569463,514.265091863517
7536,1148.4865,1869.9386503067485,1.7041,0.665,3186.56245398773,514.2542650918634
7537,1148.6388,1929.113924050633,1.7178,0.5673466666666668,3313.8318987341772,514.2522965879265
7538,1148.7913,1982.439024390244,1.7148,0.5638333333333334,3399.4864390243906,514.2522965879265
7539,1148.9436,1969.6284329563812,1.7422,0.5947,3431.4866558966073,514.242125984252
7540,1149.0959,1985.6677524429967,1.7607,0.4946,3496.1652117263843,514.2503280839895
7541,1149.2484,1974.4769061346117,1.7793,0.4888,3513.186759085315,514.2312992125984
7542,1149.4008,1974.4769061346117,1.7686,0.6123,3492.059856189674,514.2260498687664
7543,1149.5532,1995.417348608838,1.7725,0.6333,3536.8772504091653,514.2372047244094
7544,1149.7056,1987.3508508834843,1.7578,0.5534366666666666,3493.365325682989,514.2293307086613
7545,1149.858,1966.4516129032259,1.7432,0.5845,3427.9184516129035,514.2171916010498
7546,1150.0104,1966.4516129032259,1.7373,0.6201,3416.316387096774,514.2352362204724
7547,1150.1628,1953.8461538461538,1.7422,0.583,3403.9907692307693,514.2181758530184
7548,1150.3152,1923.0283911671925,1.7168,0.5884,3301.455141955836,514.2034120734908
7549,1150.4677,1907.981220657277,1.7051,0.5474,3253.298779342723,514.2221128608924
7550,1150.62,1960.1286173633441,1.7217,0.5352,3374.7534405144697,514.2053805774278
7551,1150.7725,1653.8666471860065,1.7832,0.5239,2949.1750052620864,514.1801181102362
7552,1150.9248,1641.2943766904764,1.8174,0.5581,2982.8884001972715,514.2073490813648
7553,1151.0771,1628.1399286391377,1.8125,0.5693,2951.003620658437,514.1932414698163
7554,1151.2296,1618.1930518730726,1.8018,0.5928,2915.6602408649023,514.1883202099738
7555,1151.382,1832.06106870229,1.7969,0.5332,3292.0305343511445,514.1981627296587
7556,1151.5344,1758.089634884928,1.7959,0.5029,3157.3531752898425,514.1801181102362
7557,1151.6868,1708.8075348993664,1.7891,0.5418466666666667,3057.2275606884564,514.1751968503936
7558,1151.8392,1677.0288858321871,1.791,0.4907,3003.558734525447,514.1653543307086
7559,1151.9916,1655.4421029763198,1.8027,0.5068,2984.2654790354118,514.1833989501312
7560,1152.144,1693.3333333333333,1.791,0.5615,3032.7599999999998,514.1673228346456
7561,1152.2964,1682.8621908127209,1.7744,0.5791,2986.070671378092,514.1522309711286
7562,1152.4489,1656.5217391304348,1.7646,0.5713,2923.098260869565,514.1492782152231
7563,1152.6012,1649.7970230040596,1.7832,0.6016,2941.9180514208388,514.1702755905511
7564,1152.7535,1665.5737704918033,1.8008,0.564,2999.3652459016394,514.1443569553805
7565,1152.906,1665.5737704918033,1.7969,0.5825,2992.869508196721,514.1473097112861
7566,1153.0583,1637.6531270148291,1.7744,0.5469,2905.8517085751128,514.1492782152231
7567,1153.2108,1597.903014416776,1.7666,0.5679,2822.855465268676,514.1492782152231
7568,1153.3632,1594.8095437421514,1.7822,0.5576,2842.269568857262,514.1391076115485
7569,1153.5156,1618.0920528746615,1.8174,0.5298,2940.7204968944097,514.126312335958
7570,1153.668,1640.915208613728,1.7184819999999998,0.4849,2819.883249528936,514.134186351706
7571,1153.8204,1634.3163538873994,1.7165860000000002,0.4854,2805.4445726541558,514.1161417322834
7572,1153.9728,1604.2105263157894,1.7147899999999998,0.5503,2750.884168421052,514.121062992126
7573,1154.1252,1587.5,1.7129919999999998,0.5732,2719.3747999999996,514.1131889763778
7574,1154.2776,1589.5697522816167,1.7113319999999999,0.6016,2720.2815833116033,514.1112204724409
7575,1154.4301,1579.2746113989638,1.7093400000000003,0.522,2699.517264248705,514.1112204724409
7576,1154.5824,1568.1432319802439,1.7073860000000005,0.5356,2677.4258002778215,514.1010498687664
7577,1154.7347,1563.076923076923,1.705354,0.5552,2665.599483076923,514.1092519685039
7578,1154.8872,1570.1627859056252,1.70346,0.6035,2674.7094992787966,514.0902230971129
7579,1155.0396,1581.3229571984436,1.7013700000000003,0.5645,2690.4154396887166,514.0961286089238
7580,1155.192,1584.4466392888703,1.7734,0.5459,2809.8576701148827,514.0980971128608
7581,1155.3444,1579.2746113989638,1.6865,0.5024,2663.4466321243526,514.0770997375328
7582,1155.4968,1573.1612903225807,1.6514,0.4985,2597.91855483871,514.0833333333333
7583,1155.6492,1571.1340206185566,1.6504,0.4966,2592.999587628866,514.0853018372703
7584,1155.8016,1581.3229571984436,1.6768,0.5239,2651.5623346303505,514.0751312335958
7585,1155.954,1584.4466392888703,1.6455,0.5727,2607.206944949836,514.0623359580053
7586,1156.1064,1589.5697522816167,1.701644,0.5381,2704.881831551499,514.0813648293963
7587,1156.2588,1587.5,1.704554,0.5454,2705.9794749999996,514.0551181102362
7588,1156.4113,1594.8095437421514,1.7087539999999999,0.5523,2725.1371871075758,514.0570866141732
7589,1156.5636,1600.0,1.6406,0.6118,2624.96,514.0492125984251
7590,1156.7159,1597.903014416776,1.6689,0.603,2666.7403407601573,514.0374015748031
7591,1156.8684,1587.5,1.6699,0.6245,2650.96625,514.0551181102362
7592,1157.0208,1589.5697522816167,1.7051,0.5835,2710.375384615385,514.0492125984251
7593,1157.1732,1587.5,1.7109,0.5762,2716.05375,514.0262467191601
7594,1157.3256,1584.4466392888703,1.7051,0.5269,2701.639964651453,514.0531496062993
7595,1157.478,1581.3229571984436,1.6748,0.522,2648.3996887159537,514.0183727034121
7596,1157.6304,1578.2932891466446,1.6602,0.5234,2620.2825186412592,514.0291994750655
7597,1157.7828,1575.1937984496124,1.6709,0.4956,2631.9913178294573,514.0341207349081
7598,1157.9352,1576.2527796452396,1.7285,0.4731,2724.5529296167965,514.01312335958
7599,1158.0876,1576.2527796452396,1.7637,0.5581,2780.037027460309,514.0091863517059
7600,1158.24,1571.1340206185566,1.7734,0.5942,2786.2490721649483,514.0091863517059
7601,1158.3925,1568.1432319802439,1.748,0.6148,2741.114369501466,514.0091863517059
7602,1158.5448,1567.095115681234,1.751,0.563,2743.98354755784,513.9983595800525
7603,1158.6971,1562.1156211562115,1.7354,0.5464,2710.8954489544894,513.996062992126
7604,1158.8496,1563.076923076923,1.709,0.5767,2671.2984615384617,513.996062992126
7605,1159.002,1562.1156211562115,1.6748,0.5977,2616.231242312423,513.996062992126
7606,1159.1544,1565.0834403080873,1.667,0.6367,2608.9940949935817,513.9852362204724
7607,1159.3068,1568.1432319802439,1.6426,0.5671099999999999,2575.832072850749,513.9832677165355
7608,1159.4592,1565.0834403080873,1.718816,0.6479,2690.090458536585,513.9721128608924
7609,1159.6116,1563.076923076923,1.7219399999999998,0.6382,2691.5246769230766,513.9812992125984
7610,1159.764,1565.0834403080873,1.7259639999999998,0.5845,2701.2776749679074,513.9622703412073
7611,1159.9164,1570.1627859056252,1.6582,0.5938,2603.643931588708,513.9681758530184
7612,1160.0688,1576.2527796452396,1.6865,0.563,2658.3503128716966,513.9603018372703
7613,1160.2212,1583.3766233766235,1.7139,0.5967,2713.7491948051947,513.9573490813648
7614,1160.3737,1581.3229571984436,1.7471,0.5527,2762.729338521401,513.9573490813648
7615,1160.526,1587.5,1.7676,0.5635,2806.065,513.9471784776903
7616,1160.6783,1592.726132622668,1.7686,0.5068,2816.895438156451,513.9442257217848
7617,1160.8308,1591.6449086161879,1.752,0.5527,2788.561879895561,513.9442257217848
7618,1160.9832,1587.5,1.7393,0.5532,2761.13875,513.9340551181102
7619,1161.1356,1589.5697522816167,1.7363,0.5938,2759.9699608865712,513.9320866141732
7620,1161.288,1597.903014416776,1.748,0.5293,2793.134469200524,513.9320866141732
7621,1161.4404,1601.0926091295896,1.752,0.5732,2805.114251195041,513.9212598425197
7622,1161.5928,1606.3241106719368,1.749,0.4937,2809.4608695652178,513.9192913385826
7623,1161.7452,1603.197980223017,1.749,0.5171,2803.993267410057,513.9192913385826
7624,1161.8976,1601.0926091295896,1.751,0.5059,2803.5131585859112,513.9081364829395
7625,1162.05,1601.0926091295896,1.748,0.5347,2798.7098807585226,513.9061679790026
7626,1162.2024,1603.197980223017,1.7422,0.5205,2793.0915211445404,513.9061679790026
7627,1162.3549,1603.197980223017,1.7471,0.5034,2800.9471912476333,513.8963254593176
7628,1162.5072,1604.2105263157894,1.751,0.5381,2808.972631578947,513.9041994750656
7629,1162.6595,1611.6751269035533,1.7432,0.5747,2809.472081218274,513.886154855643
7630,1162.812,1609.5474467972751,1.7383,0.5791,2797.876326767703,513.880249343832
7631,1162.9644,1608.44327176781,1.7422,0.625,2802.2298680738786,513.8910761154855
7632,1163.1168,1606.3241106719368,1.7246,0.5457199999999999,2770.266561264822,513.8832020997374
7633,1163.2692,1606.3241106719368,1.6787,0.6299,2696.5362845849804,513.8704068241469
7634,1163.4216,1609.5474467972751,1.7685559999999998,0.5796,2846.5747943180013,513.878280839895
7635,1163.574,1612.6984126984128,1.772286,0.5068,2858.162819047619,513.8592519685039
7636,1163.7264,1616.976127320955,1.7207,0.5015,2782.330822281167,513.8553149606299
7637,1163.8788,1620.2423984690622,1.7676,0.4888,2863.9404635339147,513.8553149606299
7638,1164.0312,1621.276595744681,1.7881,0.4888,2899.0046808510638,513.8553149606299
7639,1164.1836,1644.2790095484706,1.7598,0.4668,2893.6022010033985,513.8553149606299
7640,1164.3361,1682.8621908127209,1.7236,0.4819,2900.5812720848057,513.8441601049868
7641,1164.4884,1664.4823066841416,1.7872840000000003,0.4761,2974.9025950196597,513.8313648293963
7642,1164.6407,1677.0288858321871,1.7912680000000003,0.5249,3004.008178266851,513.8402230971129
7643,1164.7932,1699.2808161899982,1.795584,0.542,3051.2014450577017,513.8313648293963
7644,1164.9456,1701.6525234479677,1.800232,0.6128,3063.369325591782,513.8290682414698
7645,1165.098,1714.7679324894514,1.8048600000000001,0.5300433333333333,3094.9160506329113,513.8284120734908
7646,1165.2504,1720.8672086720867,1.8094500000000002,0.5859,3113.8231707317077,513.8080708661417
7647,1165.4028,1731.8181818181818,1.7422,0.5562,3017.173636363636,513.8143044619422
