,DEPTH,TVD,GR,NPHI,PHIF,RHOB,RT,VP,AI
2338,931.6212,783.0887,107.772,0.4595,,2.128,2.341,[2315.946],[4928.333]
2339,931.7736,783.1439,110.288,0.5104,,2.126,2.348,[2352.5215],[5001.4604]
2340,931.926,783.1991,111.546,0.5358,,2.125,2.336,[2344.8843],[4982.879]
2341,932.0784,783.2543,113.491,0.5095,,2.124,2.31,[2330.694],[4950.3945]
2342,932.2308,783.3095,112.393,0.4826,,2.124,2.297,[2316.4912],[4920.2275]
2343,932.3832,783.3647,110.198,0.4288,,2.122,2.272,[2305.1577],[4891.5444]
2344,932.5356,783.4199,109.1,0.4019,,2.121,2.267,[2284.5361],[4845.5015]
2345,932.688,783.4751,106.905,0.3782,,2.12,2.274,[2259.8948],[4790.9766]
2346,932.8404,783.5303,105.807,0.3834,,2.12,2.278,[2256.8467],[4784.5146]
2347,932.9928,783.5856,105.505,0.3938,,2.123,2.285,[2264.4004],[4807.322]
2348,933.1452,783.6407,105.385,0.399,,2.126,2.288,[2270.259],[4826.5703]
2349,933.2976,783.696,105.145,0.4094,,2.132,2.284,[2281.977],[4865.175]
2350,933.45,783.7512,105.025,0.412,,2.133,2.279,[2283.9556],[4871.677]
2351,933.6024,783.8064,104.811,0.412,,2.133,2.27,[2282.8496],[4869.318]
2352,933.7548,783.8616,105.791,0.412,,2.131,2.26,[2285.3518],[4870.085]
2353,933.9072,783.9168,106.281,0.412,,2.13,2.256,[2286.603],[4870.465]
2354,934.0596,783.972,107.261,0.412,,2.127,2.257,[2287.8252],[4866.2046]
2355,934.212,784.0272,107.751,0.412,,2.127,2.262,[2290.3635],[4871.6035]
2356,934.3644,784.0825,107.375,0.4553,,2.122,2.271,[2304.0364],[4889.165]
2357,934.5168,784.1376,106.684,0.477,,2.12,2.275,[2308.9639],[4895.003]
2358,934.6692,784.1929,105.303,0.5203,,2.115,2.282,[2317.6213],[4901.769]
2359,934.8216,784.2481,104.612,0.525,,2.113,2.281,[2313.8914],[4889.2524]
2360,934.974,784.3033,103.23,0.5385,,2.112,2.278,[2312.401],[4883.7905]
2361,935.1264,784.3585,103.048,0.5521,,2.111,2.277,[2317.1946],[4891.5977]
2362,935.2788,784.4137,102.89,0.5793,,2.108,2.275,[2263.7168],[4771.915]
2363,935.4312,784.4689,102.811,0.5928,,2.107,2.274,[2260.3484],[4762.554]
2364,935.5836,784.5234,102.654,0.6042,,2.107,2.28,[2257.0771],[4755.6616]
2365,935.736,784.5779,102.575,0.5788,,2.108,2.287,[2254.1953],[4751.8438]
2366,935.8884,784.6323,104.396,0.5281,,2.116,2.299,[2318.2268],[4905.3677]
2367,936.0408,784.6868,106.287,0.5027,,2.123,2.305,[2323.9404],[4933.725]
2368,936.1932,784.7412,110.069,0.4519,,2.128,2.324,[2281.547],[4855.1323]
2369,936.3456,784.7957,111.96,0.4403,,2.128,2.337,[2272.873],[4836.674]
2370,936.498,784.8502,115.254,0.4248,,2.126,2.364,[2259.3074],[4803.287]
2371,936.6504,784.9046,111.312,0.4092,,2.119,2.39,[2238.1606],[4742.662]
2372,936.8028,784.9591,109.34,0.4014,,2.116,2.403,[2226.4802],[4711.232]
2373,936.9552,785.0135,105.398,0.3912,,2.112,2.376,[2212.078],[4671.9087]
2374,937.1076,785.068,103.427,0.3912,,2.104,2.341,[2198.1099],[4624.823]
2375,937.26,785.1225,100.742,0.3949,,2.094,2.272,[2203.2104],[4613.523]
2376,937.4124,785.1769,101.484,0.3967,,2.086,2.238,[2197.7217],[4584.4473]
2377,937.5648,785.2314,102.966,0.4004,,2.057,2.169,[2135.851],[4393.4453]
2378,937.7172,785.2859,103.708,0.4008,,2.054,2.163,[2130.63],[4376.3135]
2379,937.8696,785.3403,105.191,0.3976,,2.004,2.174,[2064.1033],[4136.463]
2380,938.022,785.3948,105.354,0.3944,,1.982,2.18,[2034.1271],[4031.64]
2381,938.1744,785.4492,102.23,0.3881,,1.954,2.191,[1998.1239],[3904.334]
2382,938.3268,785.5037,100.668,0.3849,,1.947,2.197,[2108.9814],[4106.187]
2383,938.4792,785.5582,97.544,0.3848,,1.937,2.215,[2129.5435],[4124.926]
2384,938.6316,785.6126,95.982,0.4199,,1.935,2.233,[2143.9922],[4148.625]
2385,938.784,785.6671,95.678,0.4761,,1.94,2.27,[2175.8987],[4221.2437]
2386,938.9364,785.7216,95.495,0.477,,1.941,2.288,[2180.3552],[4232.0693]
2387,939.0888,785.776,95.131,0.4785,,1.937,2.318,[2184.0576],[4230.5195]
2388,939.2412,785.8305,94.949,0.4785,,1.931,2.326,[2187.984],[4224.997]
2389,939.3936,785.8849,94.639,0.5168,,1.921,2.343,[2210.9097],[4247.1577]
2390,939.546,785.9394,96.025,0.5256,,1.919,2.351,[2227.789],[4275.1274]
2391,939.6984,785.9939,98.797,0.4981,,1.905,2.367,[2200.6692],[4192.275]
2392,939.8508,786.0483,101.57,0.4805,,1.897,2.369,[2195.867],[4165.5596]
2393,940.0032,786.1028,102.956,0.4479,,1.896,2.367,[2183.0615],[4139.0845]
2394,940.1556,786.1572,102.346,0.3827,,1.922,2.362,[2153.6802],[4139.3735]
2395,940.308,786.2117,100.967,0.3553,,1.947,2.359,[2142.746],[4171.927]
2396,940.4604,786.2662,98.207,0.3917,,1.999,2.356,[2162.947],[4323.731]
2397,940.6128,786.3194,96.828,0.4078,,2.002,2.356,[2172.0212],[4348.3867]
2398,940.7652,786.3727,94.068,0.3997,,2.081,2.356,[2154.672],[4483.873]
2399,940.9176,786.4259,93.825,0.3915,,2.121,2.356,[2200.3647],[4666.9736]
2400,941.07,786.4791,90.454,0.3858,,2.161,2.356,[2231.3076],[4821.856]
2401,941.2224,786.5324,88.768,0.3858,,2.173,2.356,[2238.0037],[4863.182]
2402,941.3748,786.5856,85.396,0.4428,,2.169,2.345,[2244.4395],[4868.189]
2403,941.5272,786.6389,83.711,0.4428,,2.166,2.339,[2260.2524],[4895.7065]
2404,941.6796,786.6921,85.633,0.4003,,2.163,2.328,[2216.4028],[4794.0796]
2405,941.832,786.7454,87.613,0.3577,,2.16,2.323,[2201.2368],[4754.672]
2406,941.9844,786.7986,91.572,0.3542,,2.156,2.318,[2214.7432],[4774.986]
2407,942.1368,786.8518,93.552,0.3814,,2.147,2.318,[2227.1316],[4781.652]
2408,942.2892,786.9051,94.421,0.4057,,2.107,2.318,[2162.8293],[4557.0815]
2409,942.4416,786.9583,93.525,0.4057,,2.087,2.318,[2135.7356],[4457.28]
2410,942.594,787.0115,91.732,0.6054,,2.047,2.318,[2118.1624],[4335.8784]
2411,942.7464,787.0648,91.316,0.6518,,2.027,2.322,[2089.1875],[4234.7827]
2412,942.8988,787.118,91.316,0.5512,,2.028,2.331,[2088.5427],[4235.565]
2413,943.0512,787.1713,90.187,0.423,,2.038,2.339,[2091.8503],[4263.1914]
2414,943.2036,787.2245,89.622,0.423,,2.044,2.343,[2096.5579],[4285.3643]
2415,943.356,787.2778,88.875,0.4346,,2.054,2.348,[2111.2363],[4336.479]
2416,943.5084,787.331,88.875,0.4351,,2.055,2.34,[2112.761],[4341.724]
2417,943.6608,787.3842,88.875,0.4096,,2.063,2.324,[2110.1238],[4353.185]
2418,943.8132,787.4374,88.875,0.3969,,2.067,2.315,[2108.853],[4358.999]
2419,943.9656,787.4907,90.303,0.3886,,2.076,2.303,[2123.4487],[4408.2793]
2420,944.118,787.5439,91.017,0.3886,,2.08,2.289,[2132.1921],[4434.9595]
2421,944.2704,787.5972,91.52,0.3434,,2.081,2.267,[2137.9382],[4449.05]
2422,944.4228,787.6505,91.52,0.3382,,2.087,2.276,[2146.6145],[4479.9844]
2423,944.5752,787.7037,91.52,0.3841,,2.098,2.294,[2127.5989],[4463.7026]
2424,944.7276,787.7569,90.375,0.3841,,2.103,2.296,[2155.934],[4533.929]
2425,944.88,787.8102,88.084,0.3841,,2.109,2.306,[2151.8289],[4538.207]
2426,945.0324,787.8634,86.939,0.3841,,2.109,2.31,[2145.9583],[4525.8257]
2427,945.1848,787.9166,86.841,0.4141,,2.118,2.303,[2172.0627],[4600.429]
2428,945.3372,787.9699,86.841,0.4292,,2.123,2.296,[2186.067],[4641.02]
2429,945.4896,788.0231,86.34,0.454,,2.13,2.275,[2205.0264],[4696.7065]
2430,945.642,788.075,85.839,0.454,,2.131,2.26,[2203.731],[4696.151]
2431,945.7944,788.127,84.837,0.4457,,2.131,2.232,[2194.3674],[4676.1973]
2432,945.9468,788.1789,84.603,0.4415,,2.132,2.224,[2192.3115],[4674.0083]
2433,946.0992,788.2308,84.603,0.4332,,2.133,2.242,[2189.3809],[4669.949]
2434,946.2516,788.2827,84.603,0.4279,,2.133,2.26,[2186.6997],[4664.2305]
2435,946.404,788.3346,84.716,0.4279,,2.133,2.26,[2187.2798],[4665.468]
2436,946.5564,788.3865,84.941,0.4489,,2.129,2.323,[2193.969],[4670.96]
2437,946.7088,788.4385,85.037,0.4594,,2.127,2.348,[2197.2354],[4673.52]
2438,946.8612,788.4904,85.191,0.4738,,2.124,2.217,[2201.5205],[4676.03]
2439,947.0136,788.5423,85.191,0.4738,,2.124,2.151,[2229.1301],[4734.6724]
2440,947.166,788.5942,86.069,0.5159,,2.119,2.059,[2221.149],[4706.6143]
2441,947.3184,788.6461,86.23,0.537,,2.117,2.083,[2193.7688],[4644.209]
2442,947.4708,788.6981,85.871,0.5792,,2.112,2.131,[2186.3918],[4617.6597]
2443,947.6232,788.7499,85.692,0.6001,,2.11,2.136,[2182.3901],[4604.843]
2444,947.7756,788.8019,85.333,0.6001,,2.111,1.967,[2182.2634],[4606.7583]
2445,947.928,788.8538,85.153,0.5486,,2.111,1.883,[2181.3066],[4604.7383]
2446,948.0804,788.9057,85.007,0.4456,,2.112,1.917,[2214.9658],[4678.008]
2447,948.2328,788.9576,84.87,0.394,,2.113,2.019,[2193.4446],[4634.748]
2448,948.3852,789.0095,84.594,0.3501,,2.114,2.183,[2176.2852],[4600.667]
2449,948.5376,789.0615,84.456,0.3747,,2.118,2.239,[2197.0684],[4653.3906]
2450,948.69,789.1134,85.756,0.4239,,2.186,1.98,[2312.242],[5054.561]
2451,948.8424,789.1653,87.181,0.4485,,2.19,2.073,[2332.083],[5107.2617]
2452,948.9948,789.2172,90.031,0.4906,,2.2,2.257,[2314.7563],[5092.464]
2453,949.1472,789.2692,91.455,0.4906,,2.205,2.303,[2320.286],[5116.23]
2454,949.2996,789.321,94.305,0.4736,,2.203,2.285,[2349.9575],[5176.9565]
2455,949.452,789.373,95.407,0.4398,,2.199,2.267,[2333.2192],[5130.749]
2456,949.6044,789.4249,95.769,0.4229,,2.197,2.258,[2323.876],[5105.5557]
2457,949.7568,789.4768,96.492,0.4133,,2.192,2.246,[2316.2822],[5077.2905]
2458,949.9092,789.5287,96.853,0.4133,,2.19,2.253,[2315.5762],[5071.112]
2459,950.0616,789.5806,97.352,0.3608,,2.181,2.268,[2279.9355],[4972.5396]
2460,950.214,789.6326,96.416,0.3345,,2.142,2.275,[2211.9414],[4737.9785]
2461,950.3664,789.6844,94.546,0.297,,2.136,2.29,[2175.9297],[4647.7856]
2462,950.5188,789.7364,93.611,0.297,,2.133,2.296,[2167.2922],[4622.834]
2463,950.6712,789.787,91.74,0.3087,,2.129,2.298,[2194.6145],[4672.334]
2464,950.8236,789.8376,91.52,0.3145,,2.127,2.299,[2196.9949],[4673.0083]
2465,950.976,789.8883,93.221,0.3261,,2.123,2.302,[2199.825],[4670.228]
2466,951.1284,789.939,94.072,0.3319,,2.121,2.303,[2202.1611],[4670.7837]
2467,951.2808,789.9896,95.773,0.3402,,2.117,2.301,[2179.5894],[4614.191]
2468,951.4332,790.0402,96.624,0.3483,,2.116,2.299,[2186.7388],[4627.139]
2469,951.5856,790.0909,97.473,0.3551,,2.116,2.295,[2194.5125],[4643.5884]
2470,951.738,790.1415,97.594,0.3551,,2.118,2.293,[2197.688],[4654.703]
2471,951.8904,790.1921,97.836,0.3604,,2.121,2.289,[2205.414],[4677.683]
2472,952.0428,790.2428,97.958,0.37,,2.123,2.296,[2213.4045],[4699.0576]
2473,952.1952,790.2935,98.165,0.3894,,2.126,2.311,[2228.0867],[4736.912]
2474,952.3476,790.3441,99.404,0.3991,,2.137,2.318,[2253.4937],[4815.7163]
2475,952.5,790.3947,101.88,0.4184,,2.158,2.333,[2303.0193],[4969.9155]
2476,952.6524,790.4454,104.356,0.4378,,2.178,2.34,[2351.5137],[5121.5967]
2477,952.8048,790.496,105.595,0.4383,,2.179,2.343,[2359.4902],[5141.329]
2478,952.9572,790.5466,104.236,0.4269,,2.185,2.35,[2354.3525],[5144.2603]
2479,953.1096,790.5973,102.169,0.4212,,2.185,2.353,[2340.7197],[5114.4727]
2480,953.262,790.6479,98.035,0.4097,,2.187,2.359,[2315.9973],[5065.0864]
2481,953.4144,790.6985,95.968,0.404,,2.187,2.36,[2329.8667],[5095.4185]
2482,953.5668,790.7492,93.012,0.4067,,2.189,2.368,[2334.7993],[5110.8755]
2483,953.7192,790.7998,94.392,0.4132,,2.189,2.371,[2339.603],[5121.3906]
2484,953.8716,790.8505,97.153,0.4261,,2.188,2.379,[2321.0806],[5078.5244]
2485,954.024,790.9011,98.533,0.4326,,2.188,2.383,[2331.5454],[5101.4214]
2486,954.1764,790.9518,101.294,0.4375,,2.187,2.433,[2347.084],[5133.0728]
2487,954.3288,791.0024,101.692,0.4375,,2.187,2.458,[2349.15],[5137.591]
2488,954.4812,791.053,102.113,0.4336,,2.185,2.507,[2346.7598],[5127.67]
2489,954.6336,791.1037,102.323,0.4198,,2.184,2.532,[2339.516],[5109.5034]
2490,954.786,791.1543,102.745,0.3922,,2.183,2.59,[2326.3647],[5078.4546]
2491,954.9384,791.205,102.955,0.3784,,2.182,2.626,[2319.1548],[5060.3955]
2492,955.0908,791.2556,103.373,0.3818,,2.181,2.698,[2321.7615],[5063.7617]
2493,955.2432,791.3063,103.598,0.3978,,2.176,2.733,[2324.616],[5058.3647]
2494,955.3956,791.3569,103.987,0.4298,,2.168,2.794,[2332.6267],[5057.135]
2495,955.548,791.4075,104.821,0.4458,,2.167,2.806,[2343.823],[5079.0645]
2496,955.7004,791.4565,104.821,0.4618,,2.164,2.831,[2348.1348],[5081.364]
2497,955.8528,791.5054,103.723,0.4618,,2.159,2.855,[2335.991],[5043.4043]
2498,956.0052,791.5543,102.624,0.4618,,2.159,2.867,[2330.2925],[5031.101]
2499,956.1576,791.6033,100.427,0.4993,,2.156,2.876,[2334.2734],[5032.6934]
2500,956.31,791.6522,99.328,0.518,,2.154,2.877,[2361.8481],[5087.421]
2501,956.4624,791.7012,97.131,0.5554,,2.151,2.88,[2379.4502],[5118.1973]
2502,956.6148,791.7501,96.131,0.5582,,2.151,2.882,[2329.3896],[5010.517]
2503,956.7672,791.7991,98.905,0.5241,,2.151,2.885,[2370.5354],[5099.0215]
2504,956.9196,791.848,100.292,0.5071,,2.151,2.885,[2365.0225],[5087.1636]
2505,957.072,791.897,103.065,0.473,,2.152,2.597,[2329.3013],[5012.6562]
2506,957.2244,791.9459,104.452,0.456,,2.152,2.67,[2327.8],[5009.426]
2507,957.3768,791.9949,106.574,0.4444,,2.151,2.723,[2331.6006],[5015.273]
2508,957.5292,792.0438,105.694,0.446,,2.151,2.749,[2327.8533],[5007.2124]
2509,957.6816,792.0927,103.935,0.449,,2.15,2.742,[2318.9783],[4985.8037]
2510,957.834,792.1417,103.055,0.4505,,2.149,2.713,[2340.7683],[5030.311]
2511,957.9864,792.1906,101.624,0.4518,,2.148,2.655,[2342.3955],[5031.4653]
2512,958.1388,792.2396,101.624,0.4518,,2.148,2.626,[2344.4888],[5035.962]
2513,958.2912,792.2885,101.624,0.4468,,2.147,2.569,[2342.544],[5029.442]
2514,958.4436,792.3375,101.624,0.4418,,2.147,2.54,[2341.482],[5027.162]
2515,958.596,792.3864,107.339,0.437,,2.143,2.508,[2321.507],[4974.9893]
2516,958.7484,792.4354,110.197,0.437,,2.139,2.482,[2331.1848],[4986.4043]
2517,958.9008,792.4843,115.254,0.437,,2.134,2.43,[2323.067],[4957.425]
2518,959.0532,792.5333,112.905,0.5092,,2.144,2.378,[2388.6646],[5121.297]
2519,959.2056,792.5822,111.73,0.5453,,2.148,2.357,[2406.3057],[5168.7446]
2520,959.358,792.6311,109.381,0.5662,,2.158,2.298,[2417.75],[5217.5044]
2521,959.5104,792.6801,108.207,0.5662,,2.162,2.269,[2416.8108],[5225.145]
2522,959.6628,792.729,106.574,0.4919,,2.169,2.21,[2379.101],[5160.27]
2523,959.8152,792.778,105.754,0.4547,,2.172,2.204,[2359.6655],[5125.1934]
2524,959.9676,792.8269,104.114,0.3804,,2.2,2.155,[2375.9412],[5227.071]
2525,960.12,792.8759,103.293,0.373,,2.2,2.15,[2427.6611],[5340.8545]
2526,960.2724,792.9248,101.653,0.373,,2.199,2.125,[2430.615],[5344.922]
2527,960.4248,792.9738,100.833,0.3729,,2.199,2.112,[2434.9854],[5354.5327]
2528,960.5772,793.0227,103.166,0.3729,,2.196,2.086,[2434.3623],[5345.86]
2529,960.7296,793.0706,106.132,0.3729,,2.195,2.074,[2436.0103],[5347.0425]
2530,960.882,793.1185,112.064,0.3728,,2.194,2.057,[2438.6533],[5350.4053]
2531,961.0344,793.1663,115.031,0.3948,,2.194,2.041,[2405.622],[5277.935]
2532,961.1868,793.2142,119.865,0.4388,,2.193,2.01,[2409.1995],[5283.3745]
2533,961.3392,793.2621,117.639,0.4608,,2.193,1.995,[2418.972],[5304.8057]
2534,961.4916,793.3099,113.186,0.4799,,2.188,1.964,[2431.798],[5320.774]
2535,961.644,793.3578,110.96,0.4788,,2.184,1.958,[2414.5051],[5273.2793]
2536,961.7964,793.4057,107.117,0.4785,,2.175,1.931,[2382.7786],[5182.5435]
2537,961.9488,793.4536,108.654,0.4748,,2.171,1.918,[2383.7017],[5175.016]
2538,962.1012,793.5015,111.729,0.4673,,2.163,1.891,[2385.5017],[5159.8403]
2539,962.2536,793.5494,114.804,0.4598,,2.164,1.864,[2398.917],[5191.2563]
2540,962.406,793.5972,116.068,0.4567,,2.164,1.863,[2403.8926],[5202.0234]
2541,962.5584,793.6451,113.735,0.4796,,2.164,1.865,[2403.5144],[5201.205]
2542,962.7108,793.693,112.569,0.5026,,2.164,1.866,[2409.2954],[5213.7153]
2543,962.8632,793.7408,110.236,0.5484,,2.164,1.868,[2420.7493],[5238.5015]
2544,963.0156,793.7888,109.07,0.552,,2.164,1.868,[2416.547],[5229.408]
2545,963.168,793.8366,107.388,0.552,,2.164,1.936,[2407.8154],[5210.5127]
2546,963.3204,793.8845,107.024,0.552,,2.164,1.97,[2405.9258],[5206.4233]
2547,963.4728,793.9324,106.296,0.552,,2.164,2.037,[2431.7783],[5262.368]
2548,963.6252,793.9802,105.932,0.552,,2.164,2.047,[2432.4966],[5263.923]
2549,963.7776,794.0281,105.204,0.552,,2.164,2.077,[2433.5464],[5266.1943]
2550,963.93,794.076,104.84,0.552,,2.163,2.091,[2433.7134],[5264.122]
2551,964.0824,794.1239,106.671,0.552,,2.161,2.121,[2433.2183],[5258.1846]
2552,964.2348,794.1718,108.803,0.552,,2.161,2.135,[2411.2988],[5210.817]
2553,964.3872,794.2197,113.066,0.5141,,2.159,2.126,[2411.3418],[5206.087]
2554,964.5396,794.2675,115.198,0.4952,,2.159,2.116,[2412.689],[5208.995]
2555,964.692,794.3154,119.461,0.4572,,2.158,2.095,[2388.0137],[5153.3335]
2556,964.8444,794.3633,120.408,0.4383,,2.158,2.084,[2378.752],[5133.3467]
2557,964.9968,794.4112,116.406,0.4055,,2.157,2.066,[2370.4966],[5113.161]
2558,965.1492,794.459,114.404,0.4308,,2.157,2.118,[2373.0078],[5118.578]
2559,965.3016,794.5069,110.846,0.4814,,2.155,2.221,[2377.821],[5124.204]
2560,965.454,794.5548,110.846,0.532,,2.154,2.324,[2402.5923],[5175.184]
2561,965.6064,794.6027,110.846,0.5572,,2.153,2.375,[2414.2825],[5197.9507]
2562,965.7588,794.65,111.341,0.6078,,2.153,2.478,[2386.4539],[5138.0356]
2563,965.9112,794.6973,111.835,0.6107,,2.156,2.484,[2391.3667],[5155.786]
2564,966.0636,794.7446,112.824,0.6081,,2.163,2.439,[2404.6284],[5201.2114]
2565,966.216,794.7919,113.319,0.6068,,2.166,2.417,[2410.5352],[5221.2188]
2566,966.3684,794.8392,114.034,0.6042,,2.172,2.373,[2421.768],[5260.08]
2567,966.5208,794.8866,113.93,0.6039,,2.176,2.35,[2426.2095],[5279.432]
2568,966.6732,794.9339,113.722,0.5867,,2.179,2.025,[2478.2305],[5400.064]
2569,966.8256,794.9812,113.618,0.5781,,2.179,1.717,[2473.1763],[5389.051]
2570,966.978,795.0285,113.41,0.5608,,2.18,1.241,[2464.3545],[5372.293]
2571,967.1304,795.0758,113.306,0.5582,,2.18,1.159,[2462.463],[5368.1694]
2572,967.2828,795.1232,112.873,0.5582,,2.18,0.996,[2460.209],[5363.256]
2573,967.4352,795.1705,112.526,0.5582,,2.178,0.967,[2455.8115],[5348.7573]
2574,967.5876,795.2178,111.832,0.4346,,2.175,1.098,[2384.8057],[5186.952]
2575,967.74,795.2651,111.485,0.4099,,2.173,1.164,[2367.83],[5145.295]
2576,967.8924,795.3124,110.791,0.4099,,2.17,1.295,[2360.3618],[5121.9854]
2577,968.0448,795.3597,110.444,0.4099,,2.168,1.361,[2355.9832],[5107.7715]
2578,968.1972,795.407,111.997,0.444,,2.152,1.474,[2360.8057],[5080.4536]
2579,968.3496,795.4543,113.623,0.461,,2.145,1.52,[2368.9082],[5081.308]
2580,968.502,795.5017,116.874,0.4914,,2.127,1.61,[2378.214],[5058.4614]
2581,968.6544,795.549,120.125,0.477,,2.115,1.701,[2341.247],[4951.738]
2582,968.8068,795.5963,121.751,0.4625,,2.113,1.746,[2327.397],[4917.7896]
2583,968.9592,795.6436,122.458,0.4336,,2.12,1.836,[2317.3242],[4912.727]
2584,969.1116,795.6909,122.203,0.4191,,2.124,1.842,[2310.4744],[4907.4478]
2585,969.264,795.7383,121.693,0.3902,,2.131,1.803,[2299.9229],[4901.1357]
2586,969.4164,795.7856,121.438,0.3879,,2.135,1.784,[2298.9397],[4908.2363]
2587,969.5688,795.8329,120.928,0.4154,,2.141,1.745,[2315.4177],[4957.3096]
2588,969.7212,795.8802,120.679,0.4292,,2.142,1.726,[2318.999],[4967.296]
2589,969.8736,795.9276,118.892,0.4568,,2.144,1.697,[2331.6267],[4999.008]
