,DEPTH,CALI,DT-CKS,DT,GR,NPHI,PHIF,RFT,RHOB,RT,SAND,SP,SW,VSH,VP,AI
9237,1407.7188,12.242,164.7927,173.5,71.75,0.5781,,,1.8887,,,134.12,,,1849.5964930485393,3493.3328964207763
9238,1407.8712,12.219,164.0088,172.37,74.313,0.5727,,,1.8975,,,134.75,,,1858.4368643633754,3526.3839501295047
9239,1408.0236,12.594,163.8036,172.5,77.375,0.5649,,,1.8887,,,135.5,,,1860.7649648725671,3514.4267891548175
9240,1408.176,12.164,163.4272,171.75,78.625,0.5371,,,1.876,,,136.0,,,1865.0506158093635,3498.834955258366
9241,1408.3284,12.125,163.8192,172.5,77.125,0.5312,,,1.8701,,,135.0,,,1860.5877699317298,3479.485188549328
9242,1408.4808,12.188,163.9219,172.5,76.188,0.5151,,,1.876,,,134.37,,,1859.4220784410138,3488.2758191553417
9243,1408.6332,12.352,163.9923,172.5,72.688,0.5146,,,1.8799,,,133.87,,,1858.6238500222266,3494.0269756567836
9244,1408.7856,12.352,164.4221,173.0,74.813,0.5483,,,1.8877,,,135.25,,,1853.7654001499798,3499.3529458631165
9245,1408.938,12.547,164.8936,173.5,75.563,0.5581,,,1.8877,,,134.5,,,1848.4647069382925,3489.3468272874147
9246,1409.0905,12.609,165.2859,173.75,74.375,0.5874,,,1.8789,,,134.5,,,1844.0774439925003,3464.837109517509
9247,1409.2428,12.609,166.0942,174.75,77.813,0.5601,,,1.8721,,,134.37,,,1835.1032125143442,3435.496724148104
9248,1409.3951,12.586,166.6264,175.37,76.75,0.5771,,,1.8721,,,134.25,,,1829.2419448538767,3424.523844960943
9249,1409.5476,12.43,166.5417,175.12,79.625,0.5303,,,1.8818,,,132.12,,,1830.1722631629198,3444.0181648199823
9250,1409.7,12.219,166.3969,175.12,77.438,0.5723,,,1.8789,,,134.37,,,1831.7648946584943,3441.703060573845
9251,1409.8524,12.453,166.0037,174.5,78.063,0.5713,,,1.8779,,,134.5,,,1836.1036531113461,3448.0190501777965
9252,1410.0048,12.242,166.1497,174.75,79.5,0.5903,,,1.874,,,134.62,,,1834.490221769886,3437.8346755967664
9253,1410.1572,12.07,166.4423,175.12,75.688,0.5552,,,1.8779,,,134.87,,,1831.265249278579,3438.933011620243
9254,1410.3096,12.094,166.7118,175.12,76.125,0.5435,,,1.8799,,,134.25,,,1828.3048950344246,3437.030372175215
9255,1410.462,12.117,167.5439,176.5,71.063,0.5312,,,1.8848,,,134.62,,,1819.2246927521683,3428.874700899287
9256,1410.6144,12.234,167.2763,175.75,74.5,0.606,,,1.877,,,134.12,,,1822.134994616691,3420.1473848955293
9257,1410.7668,12.313,167.3418,176.12,79.875,0.6055,,,1.8799,,,134.25,,,1821.4217846348013,3424.0908129349627
9258,1410.9192,12.305,167.1211,175.75,79.75,0.6133,,,1.8691,,,134.87,,,1823.8271528849439,3408.9153314572486
9259,1411.0717,13.328,166.8941,673.0,78.125,0.5283,,,1.8828,,,134.62,,,1826.3078203483526,3438.5723641518784
9260,1411.224,12.422,166.6886,673.0,71.625,0.5523,,,1.8789,,,135.87,,,1828.559361588015,3435.6801844877214
9261,1411.3763,12.641,166.4698,672.5,75.063,0.5918,,,1.876,,,135.62,,,1830.962733180433,3434.8860874464917
9262,1411.5288,12.383,166.2793,675.0,77.313,0.5767,,,1.8643,,,135.37,,,1833.0603989793076,3417.3745018171235
9263,1411.6812,12.406,166.0769,677.5,82.063,0.6104,,,1.8711,,,134.62,,,1835.29437266712,3434.019300697448
9264,1411.8336,12.43,165.8681,671.0,86.875,0.562,,,1.9014,,,134.37,,,1837.6046991555338,3494.021574974332
9265,1411.986,12.352,165.6547,676.5,89.688,0.5727,,,1.9307,,,136.0,,,1839.971941635221,3552.433827715121
9266,1412.1384,12.008,165.4474,675.0,88.313,0.5142,,,1.9268,,,135.5,,,1842.277364286172,3549.7000255065964
9267,1412.2908,11.875,165.2588,676.0,91.813,0.4971,,,1.9121,,,136.12,,,1844.379845430319,3526.638702447313
9268,1412.4432,11.875,165.0509,676.5,87.75,0.4815,,,1.8906,,,134.5,,,1846.7030473629648,3491.3767813444215
9269,1412.5956,11.898,164.8372,677.0,90.813,0.5049,,,1.8877,,,134.75,,,1849.09716981361,3490.5407274571517
9270,1412.748,11.938,164.6297,673.5,82.0,0.5005,,,1.877,,,134.75,,,1851.4277800421187,3475.1299431390566
9271,1412.9004,11.984,164.4443,676.5,79.688,0.5102,,,1.8721,,,132.0,,,1853.5151416011379,3469.9656965914905
9272,1413.0529,12.094,164.231,-34.406,76.688,0.5102,,,1.8672,,,134.87,,,1855.9224506944488,3465.3783999366747
9273,1413.2052,12.094,164.0225,-34.0,78.875,0.5596,,,1.875,,,134.37,,,1858.2816381898824,3484.2780716060297
9274,1413.3575,12.008,163.8128,-33.813,82.438,0.5542,,,1.8809,,,135.5,,,1860.6604612093804,3499.716261488724
9275,1413.51,12.102,163.6208,-34.219,77.438,0.583,,,1.8838,,,135.12,,,1862.8438438144783,3509.225232977714
9276,1413.6624,12.078,163.4184,-33.813,78.625,0.561,,,1.8818,,,134.37,,,1865.1510478624195,3509.841241867501
9277,1413.8148,12.336,163.2035,-34.219,81.875,0.5898,,,1.8857,,,135.25,,,1867.6070059772003,3521.7465311712062
9278,1413.9672,12.383,162.9947,-34.625,79.313,0.5361,,,1.8975,,,133.62,,,1869.9994539699758,3548.323963908029
9279,1414.1196,12.219,162.8097,-35.0,82.5,0.499,,,1.9023,,,134.25,,,1872.1243267446596,3561.342106766366
9280,1414.272,12.336,162.6,-34.813,78.5,0.4985,,,1.9258,,,136.87,,,1874.538745387454,3609.9867158671586
9281,1414.4244,12.289,162.386,-33.219,86.375,0.4888,,,1.9238,,,135.25,,,1877.0091017698571,3610.990109984851
9282,1414.5768,12.258,162.1803,-33.406,82.938,0.5049,,,1.958,,,135.75,,,1879.3897902519604,3679.8452093133383
9283,1414.7292,12.211,161.9904,-33.406,86.813,0.4609,,,1.8926,,,135.75,,,1881.5929832878985,3561.1028801706766
9284,1414.8816,12.305,161.7819,18.594,83.813,0.5166,,,1.8867,,,136.12,,,1884.017927839888,3554.5766244555166
9285,1415.0341,12.195,161.5685,68.188,85.063,0.5454,,,1.8428,,,135.75,,,1886.5063425110711,3476.4538879794018
9286,1415.1864,12.188,161.36,68.75,86.75,0.5952,,,1.8613,,,135.62,,,1888.9439762022805,3515.891422905305
9287,1415.3387,12.094,161.1753,68.375,92.25,0.5234,,,1.8389,,,134.75,,,1891.1086252049788,3477.5596508894355
9288,1415.4912,11.961,160.9619,67.75,95.25,0.5127,,,1.8408,,,134.37,,,1893.6158184017459,3485.767998513934
9289,1415.6436,12.102,160.7565,68.0,92.313,0.5122,,,1.8477,,,135.12,,,1896.0353080590833,3503.304438700768
9290,1415.796,11.75,160.5413,68.0,85.813,0.5923,,,1.8682,,,134.75,,,1898.576877102652,3546.9213218031746
9291,1415.9484,11.5,160.3441,68.375,82.313,0.5664,,,1.8604,,,134.0,,,1900.9118514494764,3536.456408436606
9292,1416.1008,11.477,160.1475,68.563,80.875,0.5664,,,1.874,,,132.12,,,1903.2454456048329,3566.681965063457
9293,1416.2532,11.445,159.9341,68.563,86.688,0.5664,,,1.8828,,,134.25,,,1905.7849451742936,3588.21189477416
9294,1416.4056,11.398,159.7284,68.75,83.75,0.6172,,,1.8975,,,134.37,,,1908.2392361032853,3620.8839505059836
9295,1416.558,11.422,159.5251,69.188,83.188,0.542,,,1.9053,,,134.62,,,1910.671110690418,3640.401667198453
9296,1416.7104,11.406,159.3297,68.375,80.813,0.4946,,,1.9082,,,135.62,,,1913.0143344272913,3650.413952954157
9297,1416.8628,11.43,159.1197,67.75,85.125,0.4595,,,1.9063,,,135.5,,,1915.539056446185,3651.592103303363
9298,1417.0153,11.43,158.9118,67.563,90.313,0.4829,,,1.9131,,,134.0,,,1918.045104265385,3669.412088970108
9299,1417.1676,11.547,158.7085,67.188,94.25,0.4497,,,1.9258,,,134.37,,,1920.5020525050645,3698.502852714253
9300,1417.3199,11.656,158.5159,683.5,95.5,0.4434,,,1.9346,,,134.12,,,1922.835501044375,3719.917560320448
9301,1417.4724,12.008,158.3004,677.5,91.313,0.46,,,1.9277,,,134.5,,,1925.45312582912,3711.6959906607945
9302,1417.6248,12.117,158.0971,666.0,90.625,0.5469,,,1.9297,,,134.25,,,1927.929101798831,3720.324787741204
9303,1417.7772,12.211,157.892,687.5,90.438,0.5518,,,1.9336,,,134.75,,,1930.4334608466547,3732.6861398930914
9304,1417.9296,12.266,157.6951,671.5,90.938,0.5854,,,1.9453,,,135.25,,,1932.8438233020556,3759.961089469489
9305,1418.082,12.313,157.4854,670.5,89.5,0.561,,,1.957,,,135.37,,,1935.4175053687516,3787.6120580066467
9306,1418.2344,12.445,157.2741,676.0,92.063,0.5713,,,1.958,,,134.62,,,1938.0177664345242,3794.638786678798
9307,1418.3868,12.383,157.0766,673.0,95.875,0.5654,,,1.9463,,,134.25,,,1940.4545298281218,3776.706651404473
9308,1418.5392,12.797,156.8816,671.0,97.188,0.5083,,,1.9307,,,134.62,,,1942.8664674506126,3751.0922887068978
9309,1418.6917,12.5,156.6694,672.0,90.438,0.5576,,,1.9287,,,134.5,,,1945.4979721630389,3752.281938910853
9310,1418.844,12.43,156.46,674.5,88.25,0.5298,,,1.9365,,,134.25,,,1948.1017512463247,3772.499041288508
9311,1418.9965,12.313,156.2594,674.0,83.5,0.5459,,,1.9502,,,134.5,,,1950.6026517444711,3804.0652914320676
9312,1419.1488,12.195,156.0589,687.5,83.563,0.498,,,1.9482,,,134.25,,,1953.108730101263,3805.0464279832804
9313,1419.3011,12.219,155.8571,688.0,85.375,0.4756,,,1.9414,,,134.75,,,1955.6375680029976,3796.6747745210196
9314,1419.4536,12.266,155.6392,687.5,88.438,0.5132,,,1.9268,,,132.25,,,1958.3755249320225,3773.397961439021
9315,1419.606,12.266,155.4328,673.0,92.313,0.5122,,,1.9277,,,133.0,,,1960.976061680675,3780.173554101837
9316,1419.7584,12.242,155.2329,673.5,97.938,0.5459,,,1.9268,,,134.12,,,1963.501293862319,3783.2742930139166
9317,1419.9108,12.289,155.0344,62.375,97.438,0.5303,,,1.9199,,,134.25,,,1966.0152843497958,3774.552744423173
9318,1420.0632,12.242,154.8287,62.375,91.813,0.5723,,,1.9111,,,135.25,,,1968.627263549975,3762.243563370357
9319,1420.2156,12.305,154.6227,60.594,81.25,0.5723,,,1.9004,,,134.0,,,1971.2500169768086,3746.163532262727
9320,1420.368,12.305,154.4136,60.188,78.938,0.5659,,,1.9043,,,134.37,,,1973.9193957008968,3758.9347052332178
9321,1420.5204,12.281,154.2224,59.375,83.125,0.5244,,,1.9014,,,134.37,,,1976.3665978483023,3757.863449148762
9322,1420.6729,12.258,154.0115,60.0,80.563,0.4912,,,1.9072,,,134.25,,,1979.0729913025973,3774.488009012314
9323,1420.8252,12.242,153.796,60.375,80.063,0.5093,,,1.9209,,,134.62,,,1981.8460818226743,3806.928138573175
9324,1420.9775,12.352,153.5973,60.594,79.063,0.521,,,1.9521,,,134.75,,,1984.4098822049607,3873.766531052304
9325,1421.13,12.375,153.4031,61.188,82.625,0.5894,,,1.9658,,,135.75,,,1986.9220374294914,3905.891341178894
9326,1421.2823,12.43,153.1953,63.188,88.688,0.5469,,,1.9541,,,136.12,,,1989.61717493944,3887.91092154916
9327,1421.4348,12.172,152.9913,63.781,89.938,0.5356,,,1.9326,,,134.87,,,1992.2701486947299,3850.261289367435
9328,1421.5872,12.188,152.7853,64.0,94.875,0.4893,,,1.9277,,,134.5,,,1994.956321059683,3845.677300106751
9329,1421.7396,12.375,152.5866,63.0,90.063,0.5547,,,1.9336,,,135.75,,,1997.554175792632,3862.470754312633
9330,1421.892,12.234,152.3726,62.188,93.313,0.5122,,,1.9424,,,135.62,,,2000.3596447130258,3885.498573890581
9331,1422.0444,12.234,152.1641,61.781,85.5,0.5229,,,1.9434,,,134.25,,,2003.1005999444023,3892.8257059319517
9332,1422.1968,12.289,151.9666,61.375,82.875,0.4697,,,1.9346,,,134.62,,,2005.7038849326102,3880.234735790628
9333,1422.3492,12.336,151.7694,62.0,77.0,0.5615,,,1.9346,,,134.5,,,2008.309975528664,3885.2764786577536
9334,1422.5016,12.281,151.5603,414.0,82.0,0.5615,,,1.9326,,,133.5,,,2011.0807381616423,3886.61463457119
9335,1422.6541,12.258,151.3564,682.0,84.875,0.5566,,,1.9443,,,132.87,,,2013.7899685774767,3915.4118359051877
9336,1422.8064,12.242,151.1512,680.0,83.5,0.5381,,,1.9453,,,134.87,,,2016.5238516134839,3922.74384854371
9337,1422.9587,12.125,150.9516,690.0,83.938,0.5625,,,1.9395,,,135.0,,,2019.1902570095313,3916.2195034699857
9338,1423.1112,12.289,150.7413,683.0,87.0,0.5669,,,1.9307,,,134.75,,,2022.0072402188387,3903.889378690512
9339,1423.2635,12.5,150.5365,673.0,90.438,0.5845,,,1.9277,,,135.37,,,2024.7581151415106,3903.12621855829
9340,1423.416,12.563,150.3304,685.5,91.125,0.5503,,,1.9326,,,134.87,,,2027.534018402133,3918.4122439639623
9341,1423.5684,12.539,150.1237,691.5,91.375,0.5503,,,1.9404,,,134.37,,,2030.3256581072808,3939.6439069913677
9342,1423.7208,12.539,149.925,692.5,88.75,0.4575,,,1.9482,,,134.87,,,2033.0165082541268,3960.72276138069
9343,1423.8732,12.586,149.7159,691.0,86.625,0.4414,,,1.9727,,,134.62,,,2035.855911095615,4016.1329558183197
9344,1424.0256,12.609,149.5154,694.0,88.5,0.4702,,,1.9902,,,135.0,,,2038.585991810877,4057.193840902007
9345,1424.178,12.453,149.3047,691.5,88.688,0.4888,,,2.0078,,,136.12,,,2041.4628608476492,4098.84913200991
9346,1424.3304,12.477,149.11,692.0,96.75,0.5386,,,1.999,,,135.5,,,2044.1284957413989,4086.2128629870567
9347,1424.4828,12.617,148.899,691.0,92.188,0.5322,,,1.998,,,136.62,,,2047.0251647089638,4089.9562790885097
9348,1424.6353,12.703,148.6979,693.5,93.563,0.5635,,,1.9922,,,135.75,,,2049.7935747579486,4083.598759632785
9349,1424.7876,12.727,148.4903,693.0,90.188,0.5132,,,1.9932,,,134.87,,,2052.6593319563635,4091.360580455424
9350,1424.9399,12.727,148.2931,693.5,91.688,0.519,,,1.9805,,,134.5,,,2055.3889560606663,4070.6978274781495
9351,1425.0924,12.82,148.0849,690.0,94.5,0.5083,,,1.9717,,,136.75,,,2058.2787306470814,4058.3081732168503
9352,1425.2448,12.797,147.8847,691.5,92.125,0.5347,,,1.9717,,,137.87,,,2061.065140612923,4063.8021377465006
9353,1425.3972,12.836,147.6707,696.0,91.813,0.4829,,,1.9775,,,134.5,,,2064.051975104066,4081.6627807682908
9354,1425.5496,12.953,147.4753,685.0,88.188,0.4717,,,1.9844,,,134.75,,,2066.7867771755677,4101.331680627197
9355,1425.702,13.055,147.2714,690.5,85.438,0.4888,,,1.9805,,,134.12,,,2069.648282015381,4098.938422531462
9356,1425.8544,13.117,147.065,694.5,88.438,0.4741,,,1.9854,,,133.12,,,2072.5529527759836,4114.846632441438
9357,1426.0068,13.023,146.8587,696.0,93.875,0.4521,,,1.9775,,,135.12,,,2075.4643749399934,4104.230801443837
9358,1426.1592,13.117,146.6566,696.0,99.313,0.4292,,,1.9707,,,134.62,,,2078.3244668156767,4095.7540267536538
9359,1426.3116,13.023,146.4503,668.5,98.875,0.5391,,,1.958,,,134.5,,,2081.2521380973612,4075.091686394633
9360,1426.464,12.984,146.253,699.0,94.938,0.521,,,1.9531,,,134.5,,,2084.0598141576584,4070.3772230313225
9361,1426.6165,12.938,146.0397,679.0,91.688,0.5,,,1.9541,,,135.62,,,2087.103712209762,4078.4093640290957
9362,1426.7688,12.93,145.848,688.0,86.313,0.48,,,1.9482,,,133.87,,,2089.8469639624814,4071.439855191706
9363,1426.9211,12.914,145.6349,-33.219,87.563,0.5156,,,1.9443,,,134.37,,,2092.9049286949767,4069.235052861643
9364,1427.0736,12.977,145.4322,-33.625,96.75,0.5312,,,1.9434,,,134.87,,,2095.8219706502414,4073.0204177616793
9365,1427.226,13.586,145.2249,-33.406,101.5,0.4819,,,1.9502,,,134.0,,,2098.8136331992655,4093.1063474652074
9366,1427.3784,13.766,145.0122,-33.219,103.44,0.4815,,,1.9463,,,134.5,,,2101.8921166632877,4090.912626661757
9367,1427.5308,13.648,144.8192,-32.625,96.188,0.4766,,,1.9453,,,134.75,,,2104.693300335867,4094.2598771433627
9368,1427.6832,13.336,144.6199,-33.625,92.938,0.4722,,,1.9463,,,135.25,,,2107.593768215854,4102.009751078517
9369,1427.8356,13.195,144.4084,-33.406,90.813,0.5059,,,1.9541,,,135.37,,,2110.6805421291283,4124.48084737453
9370,1427.988,13.234,144.2011,-32.406,86.938,0.4932,,,1.9561,,,135.0,,,2113.714805226867,4134.637530504275
9371,1428.1404,13.516,144.0005,-32.813,87.688,0.5151,,,1.9619,,,135.75,,,2116.659317155149,4152.673914326687
9372,1428.2928,14.25,143.8021,-33.219,85.063,0.5005,,,1.9785,,,135.37,,,2119.5796167093526,4193.588271659454
9373,1428.4452,13.195,143.5939,-32.813,82.813,0.5044,,,1.9951,,,135.62,,,2122.6528424953985,4234.904686062569
9374,1428.5977,13.586,143.3812,-33.406,84.875,0.5029,,,2.0098,,,135.25,,,2125.801709010665,4272.436274769634
9375,1428.75,13.055,143.1852,-32.813,86.375,0.4888,,,2.0098,,,135.5,,,2128.711626620628,4278.284627182138
9376,1428.9023,12.906,142.9849,-32.625,86.5,0.4858,,,2.0137,,,135.5,,,2131.6936263899192,4292.59145546138
9377,1429.0548,12.883,142.7771,-32.813,81.438,0.4922,,,1.9971,,,134.62,,,2134.796126269549,4263.401343772916
9378,1429.2072,12.844,142.5704,-33.219,83.313,0.5078,,,1.9766,,,135.0,,,2137.8911751667947,4225.755696834686
9379,1429.3596,12.617,142.3695,-32.813,91.938,0.5581,,,1.9561,,,134.62,,,2140.9079894218917,4187.830118108162
9380,1429.512,12.68,142.1678,669.0,90.188,0.5464,,,1.9512,,,134.75,,,2143.9453941047127,4183.266252977115
9381,1429.6644,12.516,141.9635,670.5,89.5,0.5039,,,1.957,,,134.25,,,2147.030750862017,4201.739179436968
9382,1429.8168,12.445,141.7474,671.0,84.688,0.5542,,,1.9717,,,134.5,,,2150.30399146651,4239.754379974518
9383,1429.9692,12.383,141.5569,671.0,89.438,0.5044,,,1.9697,,,135.12,,,2153.197760052671,4241.1536279757465
9384,1430.1216,12.398,141.3524,683.0,91.0,0.5601,,,1.9697,,,134.25,,,2156.3128747725546,4247.289469439501
9385,1430.274,12.656,141.143,670.5,94.25,0.4771,,,1.9531,,,134.87,,,2159.511984299611,4217.74285653557
9386,1430.4264,12.742,140.9391,671.5,95.313,0.499,,,1.9541,,,134.75,,,2162.636202444886,4226.007403197551
9387,1430.5789,12.953,140.7355,671.5,92.188,0.4858,,,1.957,,,134.62,,,2165.7648567703245,4238.401824699526
9388,1430.7312,13.219,140.5365,671.0,86.563,0.499,,,1.9639,,,134.75,,,2168.8315846772903,4259.36834914773
9389,1430.8835,13.492,140.3325,675.0,83.813,0.4898,,,1.9668,,,135.0,,,2171.9843942066163,4271.858906525573
9390,1431.036,13.672,140.1171,673.0,88.75,0.4731,,,1.9668,,,136.75,,,2175.3233545370267,4278.4259737034245
9391,1431.1884,13.586,139.9134,670.0,90.438,0.4312,,,1.9678,,,136.37,,,2178.490409067323,4286.8334269626785
9392,1431.3408,13.43,139.7184,-32.406,90.438,0.4448,,,1.9639,,,135.75,,,2181.5308506252577,4284.3084375429435
9393,1431.4932,13.578,139.5111,-32.625,88.75,0.4663,,,1.9512,,,134.5,,,2184.7723944546347,4262.927896059883
9394,1431.6456,13.352,139.3047,-26.813,89.25,0.4995,,,1.9473,,,134.62,,,2188.009449788844,4260.710801573816
9395,1431.798,13.352,139.0917,-13.0,92.063,0.4888,,,1.9453,,,134.87,,,2191.3600883445956,4262.852779856742
9396,1431.9504,13.211,138.9054,-2.8008,89.375,0.4883,,,1.958,,,134.25,,,2194.299141718033,4296.437719483908
9397,1432.1028,13.07,138.6982,-3.998,90.188,0.4941,,,1.9678,,,134.75,,,2197.5771855727035,4324.392385769966
9398,1432.2552,12.938,138.4857,-2.8008,89.063,0.4922,,,1.9834,,,134.37,,,2200.949267686122,4365.362777528654
9399,1432.4076,13.023,138.2797,-4.8008,89.063,0.5225,,,1.9873,,,134.5,,,2204.228097110422,4380.462497387542
9400,1432.5601,13.055,138.0895,-6.8008,89.063,0.542,,,1.9932,,,133.87,,,2207.264129423309,4399.518862766539
9401,1432.7124,13.055,137.8816,-20.0,85.938,0.6089,,,1.9971,,,132.37,,,2210.592276271816,4414.7738349424435
9402,1432.8647,13.008,137.6716,-33.0,85.063,0.5747,,,2.0957,,,134.75,,,2213.964245349077,4639.80486897806
9403,1433.0172,12.93,137.4634,-32.406,73.75,0.48,,,2.2246,,,134.25,,,2217.3174823262048,4932.644471182875
9404,1433.1696,12.773,137.2751,-25.609,75.938,0.4136,,,2.3477,,,135.62,,,2220.3589726031887,5212.736759980507
9405,1433.322,12.641,137.065,-9.6016,82.25,0.3862,,,2.207,,,134.62,,,2223.762448473352,4907.8437237806875
9406,1433.4744,12.797,136.8538,-3.8008,95.563,0.4663,,,2.0742,,,134.0,,,2227.194275935341,4619.646367145084
9407,1433.6268,12.891,136.6456,-3.4004,102.5,0.5015,,,2.0137,,,134.62,,,2230.5877393783626,4491.734530786209
9408,1433.7792,13.234,136.4585,-5.6016,102.25,0.5102,,,2.0,,,134.75,,,2233.6461268444255,4467.292253688851
9409,1433.9316,13.422,136.2509,-7.6016,105.81,0.4888,,,2.0117,,,135.37,,,2237.0494433431263,4500.272365173367
9410,1434.084,13.484,136.0403,-12.602,104.25,0.4438,,,2.0156,,,135.25,,,2240.5125540005424,4515.977103843494
9411,1434.2365,13.469,135.8297,-31.203,103.56,0.4898,,,2.0176,,,136.12,,,2243.9864035626965,4527.466967828096
9412,1434.3888,13.602,135.644,-33.219,96.813,0.5102,,,2.0156,,,137.62,,,2247.058476600513,4529.171065435994
9413,1434.5413,13.625,135.4343,-33.0,95.188,0.5327,,,2.0176,,,136.25,,,2250.5377145966713,4540.684892970244
9414,1434.6936,13.633,135.2234,-31.984,96.063,0.4971,,,2.0176,,,135.37,,,2254.047746174109,4547.766732680881
9415,1434.8459,13.633,135.018,-31.984,100.25,0.502,,,2.0176,,,135.25,,,2257.4767808736615,4554.685153090699
9416,1434.9984,13.539,134.8125,-31.984,103.0,0.5078,,,2.0117,,,135.62,,,2260.9179415855356,4548.288623087621
9417,1435.1508,13.602,134.6199,-29.406,108.0,0.5127,,,2.0195,,,135.5,,,2264.152625280512,4572.456226753993
9418,1435.3032,13.656,134.4075,-28.609,105.44,0.479,,,2.0234,,,134.75,,,2267.730595390882,4588.526086713911
9419,1435.4556,13.516,134.1974,-8.8047,104.75,0.4795,,,2.0234,,,135.0,,,2271.2809637146474,4595.709901980218
9420,1435.608,13.492,134.0036,-4.8008,101.31,0.436,,,2.0195,,,133.87,,,2274.5657579348613,4593.485548149452
9421,1435.7604,13.469,133.8012,-3.2012,98.625,0.4482,,,2.0254,,,131.25,,,2278.0064752782487,4613.8743150285645
9422,1435.9128,13.461,133.5924,-5.0,99.375,0.4487,,,2.043,,,134.62,,,2281.5669154832162,4661.2412083322115
9423,1436.0652,13.508,133.3839,-26.203,98.188,0.4775,,,2.0586,,,134.25,,,2285.1333631720167,4704.175541425914
9424,1436.2177,13.555,133.1815,-29.609,101.63,0.5039,,,2.0586,,,134.75,,,2288.6061502536013,4711.324620912064
9425,1436.37,13.578,132.9916,-30.0,97.75,0.5088,,,2.0859,,,135.12,,,2291.874073249739,4780.620129391631
9426,1436.5225,13.555,132.7774,-29.609,93.25,0.5288,,,2.127,,,135.5,,,2295.571384889296,4882.680335659532
9427,1436.6748,13.508,132.5674,58.375,89.688,0.4844,,,2.1836,,,134.5,,,2299.207799202519,5020.55015033862
9428,1436.8271,13.508,132.3671,63.375,94.063,0.479,,,2.1504,,,134.87,,,2302.686996995477,4951.6981183390735
9429,1436.9796,13.773,132.1723,67.563,98.688,0.457,,,2.1035,,,135.0,,,2306.080774867351,4850.840909933473
9430,1437.132,13.766,131.966,70.375,106.88,0.4966,,,2.0684,,,135.5,,,2309.6858281678615,4777.354166982404
9431,1437.2844,13.68,131.7496,69.75,101.38,0.5024,,,2.0703,,,135.75,,,2313.4795096152097,4789.596628756369
9432,1437.4368,13.633,131.0037,141.0,100.44,0.5308,,,2.082,,,135.62,,,2326.651842657879,4844.089136413704
9433,1437.5892,13.797,126.0994,133.5,93.813,0.5195,,,2.0781,,,136.12,,,2417.140763556369,5023.060220746491
